datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,예측출력제한량
2022-04-15 12:00:00,15.6,0.0,5.0,69.25,0.625,2.555,203.09,5.17,526164.0,38.6,1,-0.0750000000000001,-200.535,12.0,-29200.0,37378.0,1,59.71408
2022-04-15 13:00:00,15.825,0.0,4.875,68.0,0.875,3.185,203.89,4.01,462390.0,0.0,0,-0.125,-200.705,13.0,-63774.0,52249.333333333314,1,59.86117
2022-04-15 14:00:00,16.175,0.0,4.575,67.5,0.9,3.09,177.48,15.77,468521.0,0.0,0,-0.2999999999999998,-174.39,14.0,6131.0,17170.666666666686,1,51.52634
2022-04-15 15:00:00,16.35,0.0,3.9,65.25,1.0,2.36,143.6,54.52,495562.0,69.5,1,-0.6750000000000003,-141.23999999999998,15.0,27041.0,-20071.0,1,33.07377
2022-04-15 16:00:00,15.925,0.0,4.65,64.5,0.85,1.735,79.33,119.46,544533.0,0.0,0,0.7500000000000004,-77.595,16.0,48971.0,-41661.0,1,29.165176
2022-04-16 10:00:00,14.75,0.0,3.575,62.5,0.925,2.135,206.3,6.67,485840.0,0.4,1,0.3500000000000001,-204.165,10.0,-38485.0,44402.33333333337,1,37.717075
2022-04-16 11:00:00,15.125,0.0,3.125,59.0,0.975,2.855,214.46,4.31,456968.0,0.0,0,-0.4500000000000002,-211.605,11.0,-28872.0,32076.33333333332,1,32.905968
2022-04-16 12:00:00,15.575,0.0,4.025,63.25,0.975,3.27,208.33,4.5,436575.0,0.0,0,0.9000000000000004,-205.06,12.0,-20393.0,23219.33333333332,1,47.31515
2022-04-16 13:00:00,15.55,0.0,4.525,61.75,1.0,3.41,206.36,4.26,438480.0,0.0,0,0.5,-202.95,13.0,1905.0,5527.666666666686,1,57.71177
2022-04-16 14:00:00,15.75,0.0,4.225,59.5,1.0,3.34,192.15,4.16,441870.0,0.0,0,-0.3000000000000007,-188.81,14.0,3390.0,-2895.0,1,52.155064
2022-04-16 15:00:00,16.125,0.0,3.925,59.75,1.0,2.995,175.24,12.9,450227.0,21.5,1,-0.2999999999999998,-172.245,15.0,8357.0,-6701.333333333314,1,43.938488
2022-04-16 16:00:00,15.5,0.0,4.425,65.75,1.0,2.485,117.67,23.32,463565.0,0.0,0,0.5,-115.185,16.0,13338.0,-11677.666666666686,1,44.321606
2022-04-17 10:00:00,16.725,0.0,3.475,36.25,1.0,2.46,180.4,5.37,436441.0,59.0,1,0.5750000000000002,-177.94,10.0,-51272.0,59725.333333333314,1,48.508198
2022-04-17 11:00:00,16.75,0.0,3.75,39.5,1.0,3.06,177.61,3.97,415988.0,61.5,1,0.2749999999999999,-174.55,11.0,-20453.0,30726.0,1,52.430042
2022-04-17 12:00:00,17.675,0.0,3.85,36.75,1.0,3.425,172.87,3.59,421516.0,61.5,1,0.1,-169.445,12.0,5528.0,3132.333333333314,1,55.791313
2022-04-17 13:00:00,18.05,0.0,3.675,38.5,1.0,3.545,170.18,4.84,419926.0,61.5,1,-0.1750000000000002,-166.63500000000002,13.0,-1590.0,-782.6666666666861,1,51.309002
2022-04-17 14:00:00,18.375,0.0,4.375,40.0,1.0,3.43,160.76,6.32,423985.0,0.0,0,0.7000000000000002,-157.32999999999998,14.0,4059.0,-2176.0,1,62.616756
2022-04-17 15:00:00,18.475,0.0,4.525,44.5,1.0,3.105,154.89,11.3,432595.0,61.5,1,0.1500000000000003,-151.785,15.0,8610.0,-7093.0,1,61.73789
2022-04-17 16:00:00,18.125,0.0,4.25,46.75,1.0,2.535,125.38,31.9,444705.0,0.0,0,-0.2750000000000003,-122.845,16.0,12110.0,-10943.333333333314,1,50.851486
2022-04-19 10:00:00,17.975,0.0,3.775,45.75,1.0,2.11,192.06,9.86,537267.0,0.0,0,0.5499999999999998,-189.95,10.0,-22613.0,27391.33333333337,1,49.29972
2022-04-19 11:00:00,18.55,0.0,3.25,49.0,1.0,2.495,219.63,2.02,510856.0,2.5,1,-0.5249999999999999,-217.135,11.0,-26411.0,25145.0,1,40.59116
2022-04-19 12:00:00,19.125,0.0,3.8,42.0,1.0,3.18,217.65,1.29,468590.0,0.0,0,0.5499999999999998,-214.47,12.0,-42266.0,36981.0,1,55.165615
2022-04-19 13:00:00,19.1,0.0,3.55,40.75,1.0,3.21,213.01,0.89,460139.0,0.0,0,-0.25,-209.8,13.0,-8451.0,19722.66666666669,1,50.841297
2022-04-19 14:00:00,19.775,0.0,3.8,40.25,1.0,3.125,208.84,2.36,478755.0,0.0,0,0.25,-205.715,14.0,18616.0,-9593.666666666686,1,55.23588
2022-04-19 15:00:00,19.25,0.0,3.8,41.0,1.0,2.855,177.78,7.67,489914.0,7.8,1,0.0,-174.925,15.0,11159.0,-13644.666666666686,1,51.90111
2022-04-19 16:00:00,19.2,0.0,3.45,42.75,1.0,2.34,122.56,8.76,514808.0,0.0,0,-0.3499999999999996,-120.22,16.0,24894.0,-20315.66666666669,1,39.68063
2022-04-20 11:00:00,18.975,0.0,3.175,45.5,1.0,2.86,232.43,4.21,495415.0,0.0,0,0.2749999999999999,-229.57,11.0,-27159.0,28151.33333333332,1,42.152233
2022-04-20 12:00:00,19.3,0.0,3.025,45.25,1.0,3.25,220.14,5.38,462813.0,1.9,1,-0.1499999999999999,-216.89,12.0,-32602.0,30787.66666666669,1,38.701862
2022-04-20 13:00:00,19.625,0.0,3.075,39.75,1.0,3.39,217.36,4.99,457914.0,3.0,1,0.0500000000000002,-213.97000000000003,13.0,-4899.0,14133.333333333314,1,42.559383
2022-04-20 14:00:00,19.2,0.0,3.125,41.5,1.0,3.3,215.77,3.35,472036.0,3.1,1,0.0499999999999998,-212.47,14.0,14122.0,-7781.666666666686,1,42.61012
2022-04-20 15:00:00,19.325,0.0,2.975,41.5,1.0,2.965,164.68,5.46,475652.0,2.0,1,-0.1499999999999999,-161.715,15.0,3616.0,-7118.0,1,35.395245
2022-04-21 15:00:00,16.25,0.0,3.675,73.5,0.95,2.62,174.35,5.37,489112.0,12.6,1,0.7749999999999999,-171.73,15.0,-35002.0,60784.33333333337,1,31.884811
2022-04-22 10:00:00,18.875,0.0,5.2,68.0,1.0,2.31,201.91,46.19,527983.0,0.0,0,0.9249999999999998,-199.6,10.0,-27041.0,31984.0,1,61.24023
2022-04-22 11:00:00,19.525,0.0,4.9,68.5,1.0,2.7,227.77,7.14,511838.0,0.0,0,-0.2999999999999998,-225.07,11.0,-16145.0,19777.0,1,61.129436
2022-04-22 12:00:00,20.1,0.0,5.125,65.0,1.0,3.07,218.79,7.15,467899.0,0.0,0,0.2249999999999996,-215.72,12.0,-43939.0,34674.333333333314,1,66.70301
2022-04-22 13:00:00,20.775,0.0,5.025,57.25,1.0,3.18,219.46,4.75,469237.0,75.9,1,-0.0999999999999996,-216.28,13.0,1338.0,13754.333333333314,1,69.32839
2022-04-22 14:00:00,20.25,0.0,5.325,65.25,1.0,3.12,215.75,14.03,479202.0,75.9,1,0.2999999999999998,-212.63,14.0,9965.0,-7089.333333333314,1,69.61273
2022-04-22 15:00:00,20.425,0.0,5.375,63.75,1.0,2.82,178.05,56.44,495247.0,0.0,0,0.0499999999999998,-175.23000000000002,15.0,16045.0,-14018.333333333314,1,64.60574
2022-04-22 16:00:00,19.9,0.0,5.025,66.5,1.0,2.255,104.33,67.77,526596.0,0.0,0,-0.3499999999999996,-102.075,16.0,31349.0,-26247.66666666669,1,47.578632
2022-04-24 13:00:00,20.275,0.0,2.925,82.75,1.0,3.325,195.1,1.5,438074.0,7.6,1,0.2249999999999996,-191.775,13.0,5653.0,8912.333333333314,1,16.676476
2022-04-25 12:00:00,22.925,0.0,3.625,73.75,0.65,2.73,164.75,45.56,518256.0,30.1,1,0.2999999999999998,-162.02,12.0,274.0,4958.666666666686,1,23.108402
2022-04-25 13:00:00,23.95,0.0,3.725,72.5,0.875,3.085,140.94,96.41,515349.0,36.5,1,0.1,-137.855,13.0,-2907.0,1846.666666666686,1,20.646217
2022-04-25 14:00:00,23.25,0.0,3.875,74.5,0.65,2.85,92.37,116.9,554942.0,0.0,0,0.1499999999999999,-89.52000000000001,14.0,39593.0,-25426.33333333337,1,13.239134
2022-04-27 10:00:00,20.6,0.0,4.0,46.0,0.975,1.885,192.31,40.13,542503.0,9.9,1,-0.0499999999999998,-190.425,10.0,-20520.0,23482.0,1,49.882114
2022-04-27 11:00:00,20.35,0.0,4.225,53.75,0.95,2.615,232.65,2.01,519095.0,0.0,0,0.2249999999999996,-230.035,11.0,-23408.0,22445.33333333337,1,56.84216
2022-04-27 12:00:00,19.625,0.0,4.975,60.25,1.0,3.395,227.91,1.5,465557.0,76.0,1,0.75,-224.515,12.0,-53538.0,43494.666666666686,1,68.12649
2022-04-27 13:00:00,19.525,0.0,4.825,57.75,1.0,3.515,220.31,1.43,458419.0,76.0,1,-0.1499999999999994,-216.795,13.0,-7138.0,22604.66666666669,1,66.250206
2022-04-27 14:00:00,19.6,0.0,4.525,56.5,1.0,3.245,196.52,9.29,478970.0,0.0,0,-0.2999999999999998,-193.275,14.0,20551.0,-11321.333333333314,1,58.63773
2022-04-27 15:00:00,18.975,0.0,4.575,62.25,1.0,2.73,142.57,26.33,500422.0,0.0,0,0.0499999999999998,-139.84,15.0,21452.0,-21151.66666666669,1,50.591236
2022-04-27 16:00:00,18.975,0.0,4.375,67.75,0.85,2.15,108.84,36.56,554553.0,0.0,0,-0.2000000000000001,-106.69,16.0,54131.0,-43238.0,1,37.60275
2022-04-28 10:00:00,19.375,0.0,4.175,62.0,0.95,2.12,182.54,44.1,523884.0,0.0,0,1.1749999999999998,-180.42,10.0,-22232.0,23837.666666666628,1,43.147507
2022-04-28 12:00:00,19.6,0.0,4.35,68.25,0.55,2.22,193.59,28.94,530159.0,0.0,0,0.125,-191.37,12.0,-3214.0,-1020.333333333372,1,42.928288
2022-04-28 13:00:00,20.375,0.0,4.8,65.25,0.75,3.42,202.98,14.42,479646.0,7.2,1,0.4500000000000002,-199.56,13.0,-50513.0,34746.666666666686,1,57.861454
2022-04-28 14:00:00,20.725,0.0,4.7,65.0,0.9,3.07,200.43,26.11,491781.0,9.1,1,-0.0999999999999996,-197.36,14.0,12135.0,8747.666666666686,1,55.27262
2022-04-28 15:00:00,20.55,0.0,3.95,70.0,0.95,2.61,150.11,24.6,504919.0,0.0,0,-0.75,-147.5,15.0,13138.0,-12803.666666666686,1,34.398632
2022-05-01 10:00:00,15.3,0.0,3.9,50.75,1.0,2.295,188.26,4.96,441199.0,0.0,0,-0.3000000000000002,-185.965,10.0,-43740.0,47812.333333333314,1,49.27349
2022-05-01 11:00:00,16.2,0.0,4.4,47.25,1.0,2.935,175.54,4.51,413464.0,104.1,1,0.5000000000000004,-172.605,11.0,-27735.0,33070.0,1,60.12991
2022-05-01 12:00:00,16.525,0.0,5.175,50.0,1.0,3.315,175.64,4.69,410381.0,104.9,1,0.7749999999999995,-172.325,12.0,-3083.0,11300.333333333314,1,73.55523
2022-05-01 13:00:00,17.225,0.0,4.6,44.5,1.0,3.585,171.22,7.35,412714.0,104.9,1,-0.5750000000000002,-167.635,13.0,2333.0,-527.6666666666861,1,65.43017
2022-05-01 14:00:00,17.35,0.0,5.025,45.5,1.0,3.365,168.0,9.35,421368.0,104.9,1,0.4250000000000007,-164.635,14.0,8654.0,-6547.0,1,72.20202
2022-05-01 15:00:00,17.3,0.0,6.1,43.75,1.0,2.935,163.98,12.34,428906.0,0.0,0,1.0749999999999993,-161.045,15.0,7538.0,-7910.0,1,92.20278
2022-05-01 16:00:00,17.1,0.0,5.075,39.5,1.0,2.445,131.16,46.03,442884.0,0.0,0,-1.0249999999999997,-128.715,16.0,13978.0,-11831.333333333314,1,69.63708
2022-05-01 17:00:00,16.825,0.0,5.15,39.0,1.0,1.775,66.56,113.57,486111.0,0.0,0,0.0750000000000001,-64.785,17.0,43227.0,-33477.333333333314,1,54.349705
2022-05-02 09:00:00,18.625,0.0,6.175,53.25,1.0,1.555,169.11,79.63,534485.0,0.0,0,0.375,-167.555,9.0,-31163.0,41501.0,1,78.23467
2022-05-02 10:00:00,18.975,0.0,7.175,55.5,1.0,2.185,204.16,13.6,517673.0,42.7,1,1.0,-201.975,10.0,-16812.0,21595.666666666628,1,107.10758
2022-05-02 11:00:00,19.5,0.0,7.15,57.25,1.0,2.73,216.64,9.68,492696.0,113.0,1,-0.0249999999999994,-213.91,11.0,-24977.0,22255.33333333332,1,107.823784
2022-05-02 12:00:00,19.725,0.0,6.975,61.5,0.975,2.93,203.43,8.34,483473.0,113.2,1,-0.1750000000000007,-200.5,12.0,-9223.0,14474.333333333314,1,101.81886
2022-05-02 13:00:00,20.2,0.0,6.4,60.25,0.95,2.82,210.48,7.81,478491.0,113.2,1,-0.5749999999999993,-207.66,13.0,-4982.0,6395.666666666686,1,92.03142
2022-05-02 14:00:00,20.7,0.0,5.2,60.5,0.9,2.92,206.75,6.64,478812.0,113.2,1,-1.2000000000000002,-203.83,14.0,321.0,1446.666666666686,1,68.96845
2022-05-02 15:00:00,20.075,0.0,4.95,61.25,0.95,2.75,181.98,10.99,486208.0,96.9,1,-0.25,-179.23,15.0,7396.0,-5037.666666666686,1,61.866077
2022-05-02 16:00:00,19.45,0.0,5.35,64.5,1.0,2.32,123.59,32.49,505580.0,44.9,1,0.3999999999999994,-121.27,16.0,19372.0,-15380.0,1,60.976246
2022-05-03 11:00:00,17.0,0.0,3.275,59.0,1.0,3.06,229.6,2.58,477192.0,0.4,1,1.025,-226.54,11.0,-27184.0,28944.0,1,37.109634
2022-05-03 12:00:00,17.45,0.0,3.375,59.0,1.0,3.4,217.76,5.19,457093.0,4.1,1,0.1,-214.36,12.0,-20099.0,22460.66666666669,1,38.109684
2022-05-03 13:00:00,17.7,0.0,3.05,58.25,1.0,3.5,216.36,6.25,458700.0,5.3,1,-0.3250000000000002,-212.86,13.0,1607.0,5628.333333333314,1,32.536404
2022-05-03 14:00:00,18.075,0.0,3.175,56.5,1.0,3.325,216.94,5.27,471607.0,5.3,1,0.125,-213.615,14.0,12907.0,-9140.333333333314,1,35.51769
2022-05-03 15:00:00,18.525,0.0,3.3,53.5,1.0,3.005,184.51,5.22,479420.0,0.0,0,0.125,-181.505,15.0,7813.0,-9511.0,1,36.65261
2022-05-04 10:00:00,18.35,0.0,3.975,62.75,1.0,2.485,219.35,3.39,508967.0,0.0,0,0.6750000000000003,-216.865,10.0,-26793.0,28546.0,1,46.55422
2022-05-04 11:00:00,19.075,0.0,4.525,63.25,1.0,3.015,226.8,4.12,488837.0,0.0,0,0.5500000000000003,-223.78500000000005,11.0,-20130.0,22351.0,1,57.500935
2022-05-04 12:00:00,19.35,0.0,3.8,60.5,1.0,3.375,219.28,5.84,460885.0,12.5,1,-0.7250000000000005,-215.905,12.0,-27952.0,25344.66666666669,1,44.93306
2022-05-04 13:00:00,19.5,0.0,4.425,62.75,1.0,3.49,218.92,6.96,461919.0,0.0,0,0.625,-215.43,13.0,1034.0,8628.0,1,55.43136
2022-05-04 14:00:00,19.5,0.0,4.225,64.5,1.0,3.365,216.15,8.6,475539.0,12.5,1,-0.2000000000000001,-212.785,14.0,13620.0,-9424.666666666686,1,50.295284
2022-05-04 15:00:00,19.475,0.0,4.3,64.75,1.0,3.03,188.4,17.27,478388.0,7.9,1,0.0750000000000001,-185.37,15.0,2849.0,-6439.333333333314,1,48.379707
2022-05-04 16:00:00,19.575,0.0,3.875,65.5,1.0,2.49,132.78,11.77,513570.0,0.0,0,-0.4249999999999998,-130.29,16.0,35182.0,-24404.33333333332,1,35.754204
2022-05-05 10:00:00,21.925,0.0,3.45,65.5,1.0,2.45,181.21,7.54,474252.0,31.2,1,0.0250000000000003,-178.76000000000002,10.0,-25817.0,29302.0,1,31.107983
2022-05-05 11:00:00,22.55,0.0,4.075,66.0,0.975,2.97,168.82,11.71,467100.0,31.4,1,0.625,-165.85,11.0,-7152.0,13373.666666666686,1,41.600063
2022-05-05 12:00:00,22.9,0.0,4.275,67.5,0.8,3.29,161.68,15.09,476144.0,30.4,1,0.2000000000000001,-158.39,12.0,9044.0,-3645.333333333314,1,43.21166
2022-05-05 13:00:00,23.45,0.0,3.775,67.25,0.85,3.285,169.54,13.28,473423.0,30.4,1,-0.5000000000000004,-166.255,13.0,-2721.0,-1200.666666666686,1,34.820602
2022-05-05 14:00:00,23.625,0.0,3.65,67.25,0.95,2.995,164.26,14.2,475322.0,32.2,1,-0.125,-161.265,14.0,1899.0,-359.0,1,32.124638
2022-05-05 15:00:00,23.975,0.0,3.825,65.0,0.975,3.0,125.38,52.22,483773.0,18.5,1,0.1750000000000002,-122.38,15.0,8451.0,-6267.0,1,30.404564
2022-05-05 16:00:00,22.575,0.0,3.5,69.0,0.725,2.49,80.0,69.19,519132.0,0.0,0,-0.3250000000000002,-77.51,16.0,35359.0,-26389.66666666669,1,14.141044
2022-05-06 11:00:00,22.075,0.0,3.6,71.0,0.8,2.715,210.07,12.76,532287.0,0.0,0,0.8999999999999999,-207.355,11.0,-8260.0,6467.666666666628,1,32.17906
2022-05-06 12:00:00,22.325,0.0,3.575,72.75,0.85,3.025,226.46,15.16,505218.0,0.0,0,-0.0249999999999999,-223.435,12.0,-27069.0,20799.33333333337,1,32.227787
2022-05-06 13:00:00,22.775,0.0,3.225,71.5,0.85,3.32,226.42,11.07,489228.0,8.5,1,-0.3500000000000001,-223.1,13.0,-15990.0,19683.0,1,27.3553
2022-05-06 14:00:00,22.5,0.0,4.225,74.5,0.925,3.0,193.01,12.25,504461.0,7.5,1,0.9999999999999996,-190.01,14.0,15233.0,-4825.333333333314,1,41.51705
2022-05-06 15:00:00,22.65,0.0,3.375,73.5,0.95,2.815,164.93,12.1,530638.0,0.0,0,-0.8499999999999996,-162.115,15.0,26177.0,-22529.0,1,24.35795
2022-05-07 11:00:00,22.725,0.0,2.9,66.75,1.0,2.94,172.77,10.89,490752.0,0.0,0,0.5,-169.83,11.0,-11349.0,14098.333333333314,1,20.412464
2022-05-07 12:00:00,22.65,0.0,3.9,67.5,0.775,2.38,167.43,30.5,510202.0,0.0,0,1.0,-165.05,12.0,19450.0,-9183.666666666686,1,33.670685
2022-05-07 15:00:00,22.1,0.0,4.375,71.25,0.675,2.36,153.49,53.76,497060.0,8.2,1,0.75,-151.13,15.0,-6576.0,3288.0,1,35.86014
2022-05-07 16:00:00,22.25,0.0,3.3,70.0,0.9,2.31,112.64,65.2,516151.0,3.1,1,-1.0750000000000002,-110.33,16.0,19091.0,-10535.333333333314,1,13.9546585
2022-05-09 11:00:00,18.7,0.0,5.075,63.5,0.525,2.595,186.8,46.73,551101.0,0.0,0,1.0250000000000004,-184.205,11.0,-47457.0,35218.0,1,57.670086
2022-05-09 12:00:00,19.35,0.0,4.975,63.0,0.8,3.14,207.03,19.28,515408.0,6.4,1,-0.1000000000000005,-203.89,12.0,-35693.0,39614.33333333337,1,62.579998
2022-05-09 13:00:00,19.775,0.0,4.575,63.75,0.825,3.225,200.62,23.45,487998.0,36.0,1,-0.3999999999999994,-197.395,13.0,-27410.0,30171.0,1,53.830837
2022-05-09 14:00:00,19.525,0.0,4.475,63.75,0.925,2.82,175.15,54.0,499827.0,34.2,1,-0.1000000000000005,-172.33,14.0,11829.0,1250.666666666686,1,47.424694
2022-05-09 15:00:00,19.225,0.0,4.75,63.5,0.775,2.15,142.08,52.58,519622.0,3.5,1,0.2750000000000003,-139.93,15.0,19795.0,-17139.666666666686,1,47.49091
2022-05-09 16:00:00,19.35,0.0,4.725,62.75,0.8,1.885,105.33,46.42,557358.0,0.0,0,-0.0250000000000003,-103.445,16.0,37736.0,-31755.666666666628,1,44.481342
2022-05-14 10:00:00,18.35,0.0,4.225,53.5,1.0,2.505,191.06,28.39,466242.0,0.0,0,0.3249999999999997,-188.555,10.0,-37890.0,34236.333333333314,1,51.902527
2022-05-14 11:00:00,18.725,0.0,4.5,47.75,1.0,3.095,194.1,10.92,442437.0,84.0,1,0.2750000000000003,-191.005,11.0,-23805.0,28500.0,1,62.429398
2022-05-14 12:00:00,19.05,0.0,3.9,44.5,1.0,3.49,186.09,5.97,435632.0,103.7,1,-0.6000000000000001,-182.6,12.0,-6805.0,12471.666666666686,1,53.153927
2022-05-14 13:00:00,19.65,0.0,4.35,46.0,1.0,3.475,179.52,6.4,433560.0,103.7,1,0.4499999999999997,-176.04500000000002,13.0,-2072.0,3649.666666666686,1,60.10435
2022-05-14 14:00:00,19.9,0.0,4.25,44.5,1.0,3.24,151.99,33.62,450937.0,103.7,1,-0.0999999999999996,-148.75,14.0,17377.0,-10894.0,1,54.47472
2022-05-14 15:00:00,19.25,0.0,4.925,50.0,0.825,2.415,145.38,85.57,477685.0,0.0,0,0.6749999999999998,-142.965,15.0,26748.0,-23624.33333333332,1,55.334286
2022-05-14 16:00:00,19.55,0.0,5.15,48.0,0.875,1.965,107.67,107.57,495664.0,28.1,1,0.2250000000000005,-105.705,16.0,17979.0,-20902.0,1,52.83563
2022-05-14 17:00:00,18.875,0.0,5.25,51.0,0.825,1.385,48.97,136.13,535752.0,0.0,0,0.0999999999999996,-47.585,17.0,40088.0,-32718.33333333332,1,40.40146
2022-05-15 10:00:00,17.5,0.0,4.075,46.75,0.85,1.97,152.41,11.07,475514.0,93.6,1,0.5,-150.44,10.0,-70982.0,52952.66666666663,1,50.15395
2022-05-15 11:00:00,17.375,0.0,4.575,47.75,0.675,2.05,165.27,17.25,475837.0,104.1,1,0.5,-163.22,11.0,323.0,23445.33333333332,1,58.672028
2022-05-15 12:00:00,17.65,0.0,4.0,48.25,0.65,2.215,141.27,49.09,464202.0,104.2,1,-0.5750000000000002,-139.055,12.0,-11635.0,7649.0,1,42.09843
2022-05-15 13:00:00,18.0,0.0,4.275,49.75,0.425,2.22,169.31,6.94,470230.0,58.0,1,0.2750000000000003,-167.09,13.0,6028.0,-140.33333333331393,1,51.88399
2022-05-15 14:00:00,18.425,0.0,4.625,47.75,0.85,2.585,168.04,6.92,447866.0,93.4,1,0.3499999999999996,-165.45499999999998,14.0,-22364.0,12900.0,1,61.868176
2022-05-15 15:00:00,18.525,0.0,5.4,49.25,0.875,2.515,160.28,17.12,444424.0,93.4,1,0.7750000000000004,-157.765,15.0,-3442.0,9749.333333333314,1,74.16343
2022-05-15 16:00:00,18.825,0.0,5.3,47.0,0.975,2.405,111.71,70.7,449427.0,0.0,0,-0.1000000000000005,-109.305,16.0,5003.0,-2188.0,1,64.7203
2022-05-15 17:00:00,18.025,0.0,5.475,47.5,0.925,1.5,57.93,116.39,509318.0,7.7,1,0.1749999999999998,-56.43,17.0,59891.0,-41595.0,1,52.162228
2022-05-16 11:00:00,19.75,0.0,2.875,44.0,1.0,2.795,227.32,0.64,492227.0,1.3,1,0.1749999999999998,-224.525,11.0,-32687.0,28226.66666666669,1,37.006794
2022-05-16 12:00:00,20.525,0.0,2.95,43.75,1.0,3.205,222.35,0.53,455999.0,0.0,0,0.0750000000000001,-219.145,12.0,-36228.0,35047.666666666686,1,38.346058
2022-05-16 13:00:00,21.175,0.0,3.4,44.5,1.0,3.455,200.89,2.93,456313.0,7.4,1,0.4499999999999997,-197.435,13.0,314.0,11866.666666666686,1,44.767796
2022-05-16 14:00:00,20.825,0.0,3.975,45.25,1.0,3.065,171.84,1.86,494124.0,0.0,0,0.5750000000000002,-168.775,14.0,37811.0,-25312.0,1,52.872513
2022-05-16 15:00:00,20.475,0.0,4.075,50.25,0.95,2.45,134.46,7.59,517576.0,0.0,0,0.1,-132.01000000000002,15.0,23452.0,-28238.33333333332,1,47.932865
2022-05-17 11:00:00,21.675,0.0,3.15,59.75,1.0,2.985,231.26,1.47,495430.0,2.0,1,0.6999999999999997,-228.275,11.0,-22610.0,22056.66666666669,1,33.637695
2022-05-17 12:00:00,22.175,0.0,3.75,58.75,1.0,3.29,232.7,2.24,480283.0,5.3,1,0.6000000000000001,-229.41,12.0,-15147.0,17634.666666666686,1,45.6862
2022-05-17 13:00:00,22.225,0.0,4.0,55.75,1.0,3.37,223.3,2.99,470667.0,5.3,1,0.25,-219.93,13.0,-9616.0,11459.666666666686,1,51.29583
2022-05-17 14:00:00,22.675,0.0,3.9,57.5,1.0,3.25,209.07,5.6,485344.0,5.3,1,-0.1,-205.82,14.0,14677.0,-6579.333333333314,1,47.024914
2022-05-17 15:00:00,22.975,0.0,3.675,58.25,1.0,2.935,174.71,13.89,501851.0,3.0,1,-0.2250000000000001,-171.775,15.0,16507.0,-15897.0,1,38.779568
2022-05-18 10:00:00,22.425,0.0,3.6,52.0,1.0,2.465,208.8,2.24,528426.0,0.0,0,1.0500000000000005,-206.335,10.0,-17957.0,16831.0,1,43.976208
2022-05-18 11:00:00,22.475,0.0,3.6,54.25,1.0,2.975,231.09,3.85,512997.0,0.0,0,0.0,-228.115,11.0,-15429.0,16271.666666666628,1,44.807617
2022-05-18 12:00:00,22.6,0.0,3.65,57.75,1.0,3.305,236.23,3.15,491673.0,0.5,1,0.0499999999999998,-232.925,12.0,-21324.0,19359.0,1,44.53919
2022-05-18 13:00:00,22.925,0.0,3.2,58.0,1.0,3.405,233.0,6.2,484107.0,2.0,1,-0.4499999999999997,-229.595,13.0,-7566.0,12152.0,1,35.477337
2022-05-18 14:00:00,22.85,0.0,3.25,60.25,1.0,3.295,214.56,7.52,496566.0,0.5,1,0.0499999999999998,-211.265,14.0,12459.0,-5784.0,1,33.648808
2022-05-18 15:00:00,22.525,0.0,3.15,63.0,1.0,2.96,178.65,10.95,516411.0,0.0,0,-0.1,-175.69,15.0,19845.0,-17383.0,1,27.186079
2022-05-21 11:00:00,22.325,0.0,3.475,63.0,1.0,2.99,225.28,4.29,470005.0,66.4,1,0.2749999999999999,-222.29,11.0,-19913.0,20492.33333333332,1,37.013405
2022-05-21 12:00:00,22.2,0.0,3.775,64.0,1.0,3.32,224.92,3.8,454706.0,0.0,0,0.2999999999999998,-221.6,12.0,-15299.0,16837.0,1,42.46313
2022-05-21 13:00:00,23.025,0.0,3.65,62.0,1.0,3.44,218.56,5.46,451516.0,66.4,1,-0.125,-215.12,13.0,-3190.0,7226.333333333314,1,40.565838
2022-05-21 14:00:00,23.275,0.0,3.9,63.0,1.0,3.355,213.29,8.25,460185.0,0.0,0,0.25,-209.935,14.0,8669.0,-4716.0,1,43.977306
2022-05-21 15:00:00,23.1,0.0,4.3,63.75,1.0,3.035,182.42,25.94,465434.0,66.4,1,0.3999999999999999,-179.385,15.0,5249.0,-6389.0,1,46.963306
2022-05-21 16:00:00,23.275,0.0,3.75,62.5,1.0,2.53,130.96,66.4,493909.0,31.5,1,-0.5499999999999998,-128.43,16.0,28475.0,-20733.0,1,28.320372
2022-05-22 11:00:00,22.35,0.0,3.375,65.0,1.0,3.03,207.94,8.46,440390.0,0.0,0,0.4249999999999998,-204.91,11.0,-19034.0,19774.33333333332,1,32.283764
2022-05-22 12:00:00,23.175,0.0,3.525,65.25,1.0,3.355,210.75,7.79,438663.0,26.2,1,0.1499999999999999,-207.395,12.0,-1727.0,7496.0,1,35.45727
2022-05-22 13:00:00,23.45,0.0,3.25,65.5,1.0,3.49,206.91,7.31,441990.0,0.0,0,-0.2749999999999999,-203.42,13.0,3327.0,-1642.333333333314,1,30.328304
2022-05-22 14:00:00,24.025,0.0,3.35,63.0,1.0,3.355,199.98,9.96,449296.0,0.0,0,0.1,-196.625,14.0,7306.0,-5979.666666666686,1,32.326794
2022-05-22 15:00:00,24.3,0.0,3.25,59.0,1.0,3.02,177.06,21.49,452147.0,26.1,1,-0.1,-174.04,15.0,2851.0,-4336.0,1,29.495224
