거래일자,거래시간,지역,연료원,발전량(MWh)
2023-12-23,7,경상북도,태양광,0
2023-12-23,8,경상북도,태양광,1.785436
2023-12-23,9,경상북도,태양광,52.864685
2023-12-23,10,경상북도,태양광,187.311207
2023-12-23,11,경상북도,태양광,320.075868
2023-12-23,12,경상북도,태양광,402.714488
2023-12-23,13,경상북도,태양광,428.556413
2023-12-23,14,경상북도,태양광,414.369994
2023-12-23,15,경상북도,태양광,350.223136
2023-12-23,16,경상북도,태양광,212.89792
2023-12-23,17,경상북도,태양광,77.967951
2023-12-23,18,경상북도,태양광,35.48612
2023-12-23,19,경상북도,태양광,64.960095
2023-12-23,20,경상북도,태양광,65.72645
2023-12-23,21,경상북도,태양광,48.744054
2023-12-23,22,경상북도,태양광,27.901449
2023-12-23,23,경상북도,태양광,8.990464
2023-12-23,24,경상북도,태양광,1.598607
2023-12-23,1,전라남도,태양광,0.08024
2023-12-23,2,전라남도,태양광,0.000748
2023-12-23,3,전라남도,태양광,0
2023-12-23,4,전라남도,태양광,0
2023-12-23,5,전라남도,태양광,0
2023-12-23,6,전라남도,태양광,0
2023-12-23,7,전라남도,태양광,0
2023-12-23,8,전라남도,태양광,2.677931
2023-12-23,9,전라남도,태양광,63.195201
2023-12-23,10,전라남도,태양광,197.964294
2023-12-23,11,전라남도,태양광,290.368176
2023-12-23,12,전라남도,태양광,376.479171
2023-12-23,13,전라남도,태양광,450.093092
2023-12-23,14,전라남도,태양광,457.399325
2023-12-23,15,전라남도,태양광,405.819277
2023-12-23,16,전라남도,태양광,301.789397
2023-12-23,17,전라남도,태양광,318.907481
2023-12-23,18,전라남도,태양광,117.096694
2023-12-23,19,전라남도,태양광,65.759342
2023-12-23,20,전라남도,태양광,32.800254
2023-12-23,21,전라남도,태양광,18.425449
2023-12-23,22,전라남도,태양광,10.800411
2023-12-23,23,전라남도,태양광,4.799976
2023-12-23,24,전라남도,태양광,0.895432
2023-12-23,1,전라북도,태양광,0.142276
2023-12-23,2,전라북도,태양광,0.03256
2023-12-23,3,전라북도,태양광,0.029496
2023-12-23,4,전라북도,태양광,0.0295
2023-12-23,5,전라북도,태양광,0.014932
2023-12-23,6,전라북도,태양광,0
2023-12-23,7,전라북도,태양광,0
2023-12-23,8,전라북도,태양광,0.148762
2023-12-23,9,전라북도,태양광,7.751668
2023-12-23,10,전라북도,태양광,33.732955
2023-12-23,11,전라북도,태양광,54.841233
2023-12-23,12,전라북도,태양광,71.784538
2023-12-23,13,전라북도,태양광,94.925513
2023-12-23,14,전라북도,태양광,116.044743
2023-12-23,15,전라북도,태양광,125.313201
2023-12-23,16,전라북도,태양광,94.253741
2023-12-23,17,전라북도,태양광,42.220119
2023-12-23,18,전라북도,태양광,21.765782
2023-12-23,19,전라북도,태양광,18.270069
2023-12-23,20,전라북도,태양광,14.936042
2023-12-23,21,전라북도,태양광,10.864881
2023-12-23,22,전라북도,태양광,6.041125
2023-12-23,23,전라북도,태양광,3.347847
2023-12-23,24,전라북도,태양광,0.892932
2023-12-23,1,충청남도,태양광,0.64312
2023-12-23,2,충청남도,태양광,0.24316
2023-12-23,3,충청남도,태양광,0.01124
2023-12-23,4,충청남도,태양광,0.00008
2023-12-23,5,충청남도,태양광,0.00016
2023-12-23,6,충청남도,태양광,0.0006
2023-12-23,7,충청남도,태양광,0.00016
2023-12-23,8,충청남도,태양광,0.157764
2023-12-23,9,충청남도,태양광,18.92409
2023-12-23,10,충청남도,태양광,70.57136
2023-12-23,11,충청남도,태양광,129.747252
2023-12-23,12,충청남도,태양광,158.434586
2023-12-23,13,충청남도,태양광,164.181905
2023-12-23,14,충청남도,태양광,137.935858
2023-12-23,15,충청남도,태양광,126.102103
2023-12-23,16,충청남도,태양광,99.78849
2023-12-23,17,충청남도,태양광,59.02784
2023-12-23,18,충청남도,태양광,21.784353
2023-12-23,19,충청남도,태양광,19.689086
2023-12-23,20,충청남도,태양광,13.313374
2023-12-23,21,충청남도,태양광,8.33962
2023-12-23,22,충청남도,태양광,4.283924
2023-12-23,23,충청남도,태양광,1.39344
2023-12-23,24,충청남도,태양광,0.74188
2023-12-23,1,충청북도,태양광,0.45
2023-12-23,2,충청북도,태양광,0
2023-12-23,3,충청북도,태양광,0
2023-12-23,4,충청북도,태양광,0
2023-12-23,5,충청북도,태양광,0
2023-12-23,6,충청북도,태양광,0
2023-12-23,7,충청북도,태양광,0
2023-12-23,8,충청북도,태양광,0.12312
2023-12-23,9,충청북도,태양광,10.458637
2023-12-23,10,충청북도,태양광,43.586315
2023-12-23,11,충청북도,태양광,80.5512
2023-12-23,12,충청북도,태양광,105.412633
2023-12-23,13,충청북도,태양광,116.157179
2023-12-23,14,충청북도,태양광,115.282272
2023-12-23,15,충청북도,태양광,99.022105
2023-12-23,16,충청북도,태양광,68.073526
2023-12-23,17,충청북도,태양광,47.09908
2023-12-23,18,충청북도,태양광,33.403099
2023-12-23,19,충청북도,태양광,25.008376
2023-12-23,20,충청북도,태양광,16.922373
2023-12-23,21,충청북도,태양광,11.722285
2023-12-23,22,충청북도,태양광,6.229933
2023-12-23,23,충청북도,태양광,3.003456
2023-12-23,24,충청북도,태양광,1.468376
2023-12-23,1,제주도,태양광,0.000416
2023-12-23,2,제주도,태양광,0.000432
2023-12-23,3,제주도,태양광,0.000432
2023-12-23,4,제주도,태양광,0.000416
2023-12-23,5,제주도,태양광,0.0004
2023-12-23,6,제주도,태양광,0.000392
2023-12-23,7,제주도,태양광,0.000384
2023-12-23,8,제주도,태양광,0.127583
2023-12-23,9,제주도,태양광,3.106387
2023-12-23,10,제주도,태양광,14.25458
2023-12-23,11,제주도,태양광,35.88056
2023-12-23,12,제주도,태양광,74.026278
2023-12-23,13,제주도,태양광,77.680888
2023-12-23,14,제주도,태양광,64.937422
2023-12-23,15,제주도,태양광,56.237247
2023-12-23,16,제주도,태양광,46.222192
2023-12-23,17,제주도,태양광,20.719329
2023-12-23,18,제주도,태양광,2.902623
2023-12-23,19,제주도,태양광,2.8144
2023-12-23,20,제주도,태양광,2.447504
2023-12-23,21,제주도,태양광,0.534124
2023-12-23,22,제주도,태양광,0.05308
2023-12-23,23,제주도,태양광,0.000312
2023-12-23,24,제주도,태양광,0.000328
2023-12-23,1,서울시,태양광,0
2023-12-23,2,서울시,태양광,0
2023-12-23,3,서울시,태양광,0
2023-12-23,4,서울시,태양광,0
2023-12-23,5,서울시,태양광,0
2023-12-23,6,서울시,태양광,0
2023-12-23,7,서울시,태양광,0
2023-12-23,8,서울시,태양광,0.004683
2023-12-23,9,서울시,태양광,0.98806
2023-12-23,10,서울시,태양광,3.993984
2023-12-23,11,서울시,태양광,7.282249
2023-12-23,12,서울시,태양광,9.742403
2023-12-23,13,서울시,태양광,10.54219
2023-12-23,14,서울시,태양광,10.049417
2023-12-23,15,서울시,태양광,8.357318
2023-12-23,16,서울시,태양광,4.509328
2023-12-23,17,서울시,태양광,1.134745
2023-12-23,18,서울시,태양광,0.015327
2023-12-23,19,서울시,태양광,0.04984
2023-12-23,20,서울시,태양광,0.1612
2023-12-23,21,서울시,태양광,0.16472
2023-12-23,22,서울시,태양광,0.15212
2023-12-23,23,서울시,태양광,0.0644
2023-12-23,24,서울시,태양광,0.00408
2023-12-23,1,인천시,태양광,0
2023-12-23,2,인천시,태양광,0
2023-12-23,3,인천시,태양광,0.00096
2023-12-23,4,인천시,태양광,0
2023-12-23,5,인천시,태양광,0
2023-12-23,6,인천시,태양광,0
2023-12-23,7,인천시,태양광,0
2023-12-23,8,인천시,태양광,0.014062
2023-12-23,9,인천시,태양광,2.918928
2023-12-23,10,인천시,태양광,9.607538
2023-12-23,11,인천시,태양광,19.272605
2023-12-23,12,인천시,태양광,25.309684
2023-12-23,13,인천시,태양광,28.19348
2023-12-23,14,인천시,태양광,26.615627
2023-12-23,15,인천시,태양광,21.059827
2023-12-23,16,인천시,태양광,11.288122
2023-12-23,17,인천시,태양광,8.386185
2023-12-23,18,인천시,태양광,6.181055
2023-12-23,19,인천시,태양광,1.63597
2023-12-23,20,인천시,태양광,2.121403
2023-12-23,21,인천시,태양광,1.198874
2023-12-23,22,인천시,태양광,0.39576
2023-12-23,23,인천시,태양광,0.03816
2023-12-23,24,인천시,태양광,0
2023-12-23,1,대전시,태양광,0
2023-12-23,2,대전시,태양광,0
2023-12-23,3,대전시,태양광,0
2023-12-23,4,대전시,태양광,0
2023-12-23,5,대전시,태양광,0
2023-12-23,6,대전시,태양광,0
2023-12-23,7,대전시,태양광,0
2023-12-23,8,대전시,태양광,0.000845
2023-12-23,9,대전시,태양광,0.631343
2023-12-23,10,대전시,태양광,3.126345
2023-12-23,11,대전시,태양광,5.522069
2023-12-23,12,대전시,태양광,6.80285
2023-12-23,13,대전시,태양광,7.369264
2023-12-23,14,대전시,태양광,7.014255
2023-12-23,15,대전시,태양광,5.859384
2023-12-23,16,대전시,태양광,3.73017
2023-12-23,17,대전시,태양광,1.048115
2023-12-23,18,대전시,태양광,0.008738
2023-12-23,19,대전시,태양광,0
2023-12-23,20,대전시,태양광,0
2023-12-23,21,대전시,태양광,0
2023-12-23,22,대전시,태양광,0
2023-12-23,23,대전시,태양광,0
2023-12-23,24,대전시,태양광,0
2023-12-23,1,광주시,태양광,0
2023-12-23,2,광주시,태양광,0
2023-12-23,3,광주시,태양광,0
2023-12-23,4,광주시,태양광,0
2023-12-23,5,광주시,태양광,0
2023-12-23,6,광주시,태양광,0
2023-12-23,7,광주시,태양광,0
2023-12-23,8,광주시,태양광,0.005776
2023-12-23,9,광주시,태양광,0.276913
2023-12-23,10,광주시,태양광,1.361215
2023-12-23,11,광주시,태양광,2.850969
2023-12-23,12,광주시,태양광,3.969085
2023-12-23,13,광주시,태양광,4.41111
2023-12-23,14,광주시,태양광,5.387821
2023-12-23,15,광주시,태양광,5.587495
2023-12-23,16,광주시,태양광,4.121883
2023-12-23,17,광주시,태양광,1.444587
2023-12-23,18,광주시,태양광,0.115629
2023-12-23,19,광주시,태양광,0
2023-12-23,20,광주시,태양광,0.0543
2023-12-23,21,광주시,태양광,0
2023-12-23,22,광주시,태양광,0
2023-12-23,23,광주시,태양광,0
2023-12-23,24,광주시,태양광,0
2023-12-23,1,대구시,태양광,0
2023-12-23,2,대구시,태양광,0
2023-12-23,3,대구시,태양광,0
2023-12-23,4,대구시,태양광,0
2023-12-23,5,대구시,태양광,0
2023-12-23,6,대구시,태양광,0
2023-12-23,7,대구시,태양광,0
2023-12-23,8,대구시,태양광,0.158678
2023-12-23,9,대구시,태양광,5.126451
2023-12-23,10,대구시,태양광,10.35133
2023-12-23,11,대구시,태양광,23.100928
2023-12-23,12,대구시,태양광,30.638086
2023-12-23,13,대구시,태양광,32.654659
2023-12-23,14,대구시,태양광,28.233931
2023-12-23,15,대구시,태양광,23.523586
2023-12-23,16,대구시,태양광,12.343744
2023-12-23,17,대구시,태양광,6.684658
2023-12-23,18,대구시,태양광,3.247057
2023-12-23,19,대구시,태양광,3.6375
2023-12-23,20,대구시,태양광,1.246876
2023-12-23,21,대구시,태양광,0.61524
2023-12-23,22,대구시,태양광,0.07776
2023-12-23,23,대구시,태양광,0
2023-12-23,24,대구시,태양광,0
2023-12-23,1,세종시,태양광,0
2023-12-23,2,세종시,태양광,0
2023-12-23,3,세종시,태양광,0
2023-12-23,4,세종시,태양광,0
2023-12-23,5,세종시,태양광,0
2023-12-23,6,세종시,태양광,0
2023-12-23,7,세종시,태양광,0
2023-12-23,8,세종시,태양광,0.00682
2023-12-23,9,세종시,태양광,1.22479
2023-12-23,10,세종시,태양광,4.608371
2023-12-23,11,세종시,태양광,8.519536
2023-12-23,12,세종시,태양광,11.369624
2023-12-23,13,세종시,태양광,12.787902
2023-12-23,14,세종시,태양광,12.635856
2023-12-23,15,세종시,태양광,10.282624
2023-12-23,16,세종시,태양광,6.81853
2023-12-23,17,세종시,태양광,3.13178
2023-12-23,18,세종시,태양광,1.656266
2023-12-23,19,세종시,태양광,1.630297
2023-12-23,20,세종시,태양광,1.521415
2023-12-23,21,세종시,태양광,0.628675
2023-12-23,22,세종시,태양광,0
2023-12-23,23,세종시,태양광,0
2023-12-23,24,세종시,태양광,0
2023-12-23,1,울산시,태양광,0
2023-12-23,2,울산시,태양광,0
2023-12-23,3,울산시,태양광,0
2023-12-23,4,울산시,태양광,0
2023-12-23,5,울산시,태양광,0
2023-12-23,6,울산시,태양광,0
2023-12-23,7,울산시,태양광,0
2023-12-23,8,울산시,태양광,0.295998
2023-12-23,9,울산시,태양광,4.914701
2023-12-23,10,울산시,태양광,16.016805
2023-12-23,11,울산시,태양광,25.388613
2023-12-23,12,울산시,태양광,29.842478
2023-12-23,13,울산시,태양광,28.114994
2023-12-23,14,울산시,태양광,23.493997
2023-12-23,15,울산시,태양광,20.336846
2023-12-23,16,울산시,태양광,10.574407
2023-12-23,17,울산시,태양광,2.813933
2023-12-23,18,울산시,태양광,0.152662
2023-12-23,19,울산시,태양광,0.15292
2023-12-23,20,울산시,태양광,0.3416
2023-12-23,21,울산시,태양광,0.35164
2023-12-23,22,울산시,태양광,0.3276
2023-12-23,23,울산시,태양광,0.03316
2023-12-23,24,울산시,태양광,0
2023-12-23,1,부산시,태양광,0
2023-12-23,2,부산시,태양광,0
2023-12-23,3,부산시,태양광,0
2023-12-23,4,부산시,태양광,0
2023-12-23,5,부산시,태양광,0
2023-12-23,6,부산시,태양광,0
2023-12-23,7,부산시,태양광,0
2023-12-23,8,부산시,태양광,0.380361
2023-12-23,9,부산시,태양광,11.076169
2023-12-23,10,부산시,태양광,36.158753
2023-12-23,11,부산시,태양광,53.259477
2023-12-23,12,부산시,태양광,61.215074
2023-12-23,13,부산시,태양광,65.076351
2023-12-23,14,부산시,태양광,61.536476
2023-12-23,15,부산시,태양광,45.131052
2023-12-23,16,부산시,태양광,24.556517
2023-12-23,17,부산시,태양광,8.60934
2023-12-23,18,부산시,태양광,2.578653
2023-12-23,19,부산시,태양광,3.134084
2023-12-23,20,부산시,태양광,2.99702
2023-12-23,21,부산시,태양광,1.805396
2023-12-23,22,부산시,태양광,0.19382
2023-12-23,23,부산시,태양광,0.02142
2023-12-23,24,부산시,태양광,0
2023-12-24,1,경기도,태양광,0.03436
2023-12-24,2,경기도,태양광,0
2023-12-24,3,경기도,태양광,0
2023-12-24,4,경기도,태양광,0
2023-12-24,5,경기도,태양광,0
2023-12-24,6,경기도,태양광,0
2023-12-24,7,경기도,태양광,0
2023-12-24,8,경기도,태양광,0.046047
2023-12-24,9,경기도,태양광,6.236706
2023-12-24,10,경기도,태양광,36.626125
2023-12-24,11,경기도,태양광,86.199387
2023-12-24,12,경기도,태양광,137.712841
2023-12-24,13,경기도,태양광,164.33954
2023-12-24,14,경기도,태양광,150.79837
2023-12-24,15,경기도,태양광,120.620332
2023-12-24,16,경기도,태양광,65.401955
2023-12-24,17,경기도,태양광,27.977994
2023-12-24,18,경기도,태양광,14.197514
2023-12-24,19,경기도,태양광,15.221367
2023-12-24,20,경기도,태양광,10.651986
2023-12-24,21,경기도,태양광,9.090409
2023-12-24,22,경기도,태양광,5.842983
2023-12-24,23,경기도,태양광,3.288937
2023-12-24,24,경기도,태양광,0.318369
2023-12-24,1,강원도,태양광,0.347488
2023-12-24,2,강원도,태양광,0.0114
2023-12-24,3,강원도,태양광,0.0002
2023-12-24,4,강원도,태양광,0.0002
2023-12-24,5,강원도,태양광,0
2023-12-24,6,강원도,태양광,0
2023-12-24,7,강원도,태양광,0
2023-12-24,8,강원도,태양광,0.284914
2023-12-24,9,강원도,태양광,20.495395
2023-12-24,10,강원도,태양광,72.007421
2023-12-24,11,강원도,태양광,132.303307
2023-12-24,12,강원도,태양광,190.574778
2023-12-24,13,강원도,태양광,224.541048
2023-12-24,14,강원도,태양광,209.379905
2023-12-24,15,강원도,태양광,165.828675
2023-12-24,16,강원도,태양광,93.656584
2023-12-24,17,강원도,태양광,51.554296
2023-12-24,18,강원도,태양광,40.350325
2023-12-24,19,강원도,태양광,35.584694
2023-12-24,20,강원도,태양광,30.594006
2023-12-24,21,강원도,태양광,19.73554
2023-12-24,22,강원도,태양광,14.279491
2023-12-24,23,강원도,태양광,4.919934
2023-12-24,24,강원도,태양광,0.825616
2023-12-24,1,경상남도,태양광,0.088368
2023-12-24,2,경상남도,태양광,0
2023-12-24,3,경상남도,태양광,0
2023-12-24,4,경상남도,태양광,0
2023-12-24,5,경상남도,태양광,0
2023-12-24,6,경상남도,태양광,0.041943
2023-12-24,7,경상남도,태양광,0
2023-12-24,8,경상남도,태양광,0.184365
2023-12-24,9,경상남도,태양광,17.074769
2023-12-24,10,경상남도,태양광,85.051543
2023-12-24,11,경상남도,태양광,167.194201
2023-12-24,12,경상남도,태양광,222.4155
2023-12-24,13,경상남도,태양광,248.545229
2023-12-24,14,경상남도,태양광,224.975529
2023-12-24,15,경상남도,태양광,175.373882
2023-12-24,16,경상남도,태양광,124.646723
2023-12-24,17,경상남도,태양광,52.155303
2023-12-24,18,경상남도,태양광,23.761311
2023-12-24,19,경상남도,태양광,26.962536
2023-12-24,20,경상남도,태양광,24.348098
2023-12-24,21,경상남도,태양광,15.937982
2023-12-24,22,경상남도,태양광,7.442946
2023-12-24,23,경상남도,태양광,2.076016
2023-12-24,24,경상남도,태양광,0.64512
2023-12-24,1,경상북도,태양광,0.115423
2023-12-24,2,경상북도,태양광,0.043855
2023-12-24,3,경상북도,태양광,0
2023-12-24,4,경상북도,태양광,0
2023-12-24,5,경상북도,태양광,0
2023-12-24,6,경상북도,태양광,0
2023-12-24,7,경상북도,태양광,0
2023-12-24,8,경상북도,태양광,0.278584
2023-12-24,9,경상북도,태양광,24.811645
2023-12-24,10,경상북도,태양광,115.101026
2023-12-24,11,경상북도,태양광,218.258104
2023-12-24,12,경상북도,태양광,307.647949
2023-12-24,13,경상북도,태양광,338.288381
2023-12-24,14,경상북도,태양광,298.854974
2023-12-24,15,경상북도,태양광,223.975789
2023-12-24,16,경상북도,태양광,157.259029
2023-12-24,17,경상북도,태양광,72.621362
2023-12-24,18,경상북도,태양광,35.008088
2023-12-24,19,경상북도,태양광,61.007435
2023-12-24,20,경상북도,태양광,53.2703
2023-12-24,21,경상북도,태양광,35.142136
