거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2019-12-11,647601,611806,590851,581730,587857,609753,643197,683698,698453,664431,647307,631567,601034,618800,632178,658173,699841,751070,770723,769564,754099,737465,721637,711511
2019-12-12,663620,630569,612645,602201,606272,630330,663198,703532,734654,716909,699584,668989,635696,643460,646801,661912,710212,785285,811372,805604,786753,758737,738733,727658
2019-12-13,677819,636877,613931,608163,609815,636254,676835,719375,730971,702744,685258,666669,641409,643871,642269,649243,680134,737860,774699,771938,760654,743617,726933,713097
2019-12-14,665399,632646,605731,589848,595145,612373,636192,652592,655102,652454,648589,631948,591744,592011,594112,610485,654082,725856,756434,754611,746703,729032,719083,709879
2019-12-15,673795,628992,605906,597031,600442,613689,629817,636543,622232,592254,593260,585234,578030,573653,580592,599624,630715,678523,701079,700560,682851,659864,648016,618424
2019-12-16,593164,567303,557033,547612,545395,560619,598671,648804,674478,653525,633834,618660,597900,618985,635457,642283,677333,716506,738978,727237,703836,679501,657858,653336
2019-12-17,605281,572981,550025,529101,532248,544975,568975,610071,664853,677489,692474,685949,660266,674954,681909,686140,703810,726609,738776,738090,720696,700831,682088,674724
2019-12-18,637174,597865,578682,572712,583020,610485,640317,684121,724525,726408,708603,688883,649985,664153,667972,676373,711538,778122,804695,793013,772077,746826,717735,704667
2019-12-19,655752,621191,597501,588078,595559,616968,650409,692765,733734,731944,718970,715330,682331,695239,714186,714603,754269,803599,815592,803252,784920,757696,744823,738165
2019-12-20,695168,661593,637172,625820,629450,644551,673571,717798,756167,734813,714493,693278,673396,698876,724959,745104,772682,808856,806453,786633,769796,748225,741850,737144
2019-12-21,699762,667223,639866,625371,626033,636467,666873,679616,706284,719739,735940,718002,702153,686834,673150,672705,705960,760151,775006,768740,759758,733265,718685,710840
2019-12-22,662031,623468,600860,590610,594069,606272,626159,641309,673188,696184,710842,705820,695095,654254,649033,637264,661328,731736,769561,769278,760720,744109,733847,727918
2019-12-23,688468,652685,630327,621729,622048,640175,672866,716364,740488,730374,731400,726715,689742,689155,695906,700132,734690,795066,816982,810781,793622,762568,743420,728131
2019-12-24,672310,640849,621970,608058,609249,628568,656296,699395,764522,764096,722411,708584,654021,649692,650575,661482,696211,768637,812868,805464,782967,761019,749335,745847
2019-12-25,700948,663153,637912,623959,624788,632360,634569,642699,665966,674664,676677,673440,637422,617860,614616,634618,669000,706460,727046,730653,722413,702398,696433,683823
2019-12-26,636716,604237,580536,571219,571344,587631,618329,662379,728046,776367,790267,793490,742947,767092,791928,779458,774647,823717,823768,812574,790666,770047,754280,750880
2019-12-27,706857,671421,644770,634818,637515,656812,686392,731063,795696,809465,800462,781109,748671,758106,756266,751844,781158,836363,846497,826125,801336,779953,761377,751554
2019-12-28,707089,671322,646971,636556,646118,668443,694446,716874,715785,668896,663685,647031,619311,628958,622347,627404,663889,751822,802686,801624,788998,761285,746444,734311
2019-12-29,700091,658860,621457,603028,602213,610756,625604,636258,665263,701597,717783,713589,706958,713440,709100,706508,715668,728069,729444,718067,705568,689324,678918,673001
2019-12-30,628900,594010,578263,574566,576810,595223,628897,676621,720927,735020,722546,704828,675450,693649,690323,692199,720852,758301,776516,775367,770163,757364,750582,747513
2019-12-31,683910,655593,639947,637155,640767,665387,697431,749594,816536,830085,804935,778204,735762,745129,736909,748574,800207,868176,900085,888138,865269,829338,798662,786251
2020-01-01,748185,712391,679068,665567,663044,675562,685710,686043,698510,681516,641421,616249,605606,601902,604457,617529,655684,737998,781527,787732,770692,744975,726314,715492
2020-01-02,668403,643087,630489,618152,604327,618437,656190,706194,751425,746092,742546,744018,722032,730255,722722,719034,736869,776202,808570,804961,784238,758725,743769,740567
2020-01-03,689778,650029,616688,594246,597032,627758,663907,709518,740576,735943,719885,690999,654816,669278,666009,667123,693949,762515,793719,788716,762169,749423,734454,720507
2020-01-04,719805,687483,663068,649657,654173,668594,691831,709636,703298,647272,627532,606367,575215,573072,582631,597711,642270,736877,805018,807924,794649,771738,756065,752084
2020-01-05,703664,670086,648774,642516,647694,663222,684845,698703,673415,601439,582078,567696,559997,573062,588951,601305,637311,708053,753282,752556,739395,719462,703860,691687
2020-01-06,641674,603536,576767,564756,566392,584548,616215,655023,717267,738123,720169,708304,687639,715057,727436,740045,750497,757710,758083,738351,711399,680050,655394,643597
2020-01-07,609629,574665,551456,540193,543271,558274,588298,623341,675826,703737,690194,669945,645606,651444,645016,659457,679630,708249,732019,731256,723786,701005,697542,695917
2020-01-08,656963,631899,612201,609488,621337,644102,674376,711350,775821,784534,741919,730839,711531,736108,742785,748524,780863,843091,869797,855012,832631,801562,783451,763644
2020-01-09,720381,686949,660992,647794,642713,656783,685105,727699,786164,813697,774452,748748,728087,736818,744532,761130,789326,833281,845398,833539,816223,789302,774759,763473
2020-01-10,743740,709269,682948,674959,677828,694938,725447,764946,787223,718678,680749,649911,627209,634197,640487,653755,711665,781135,819947,810395,793423,771925,761274,750101
2020-01-11,702007,663323,633535,620095,628127,647016,669738,694439,731721,733219,700806,708813,725915,719285,698075,713271,744461,791105,813638,805181,791038,771513,757367,755480
2020-01-12,716203,679503,654867,644267,651177,665489,681266,696891,712092,679470,658089,650265,639724,650833,637936,644217,690704,777920,834584,834857,827791,806992,792519,787475
2020-01-13,733426,696269,672407,659331,661325,681589,708152,755594,806259,777415,754198,726683,705627,719441,715738,721775,768088,842996,866683,853552,841536,821052,801796,783509
2020-01-14,739363,699568,676003,665603,664745,686081,718922,770228,861596,922020,937322,920453,893928,875577,822258,811695,822221,892604,935444,925269,901491,875357,854365,846015
2020-01-15,795208,750074,730196,697163,691263,710305,751517,801408,839352,798550,782223,769145,740383,745394,757150,782466,820593,888001,916770,904080,884732,852300,827064,811545
2020-01-16,761655,717926,691133,678547,679962,698540,725835,768665,839849,867443,828235,765852,729321,728671,726090,741369,779989,847932,889802,884282,858213,824751,801378,793983
2020-01-17,736042,693880,665502,653704,656080,672134,704017,747241,795703,777643,742808,720127,680706,693958,695258,713736,763865,846300,894092,885965,872312,847192,829719,824614
2020-01-18,777879,736027,711456,699550,700479,718045,741456,766871,761398,701977,692051,682356,658002,657549,660760,670510,712791,799772,856355,854863,837003,817675,804336,795627
2020-01-19,763195,730412,706658,684810,686068,694534,704212,717472,721982,696781,678905,665887,674253,690156,708372,727405,736488,783479,834590,837197,821076,791759,770220,759074
2020-01-20,715455,686179,663694,655277,661382,678003,711480,762054,814629,786438,753041,716683,670048,687375,698993,705744,746478,833985,890099,891637,879010,845710,828651,817426
2020-01-21,759787,723215,703179,696435,700143,717978,750211,799511,818930,747839,718392,693972,658766,667873,663585,668627,697025,770685,838438,840071,819748,789066,761178,748318
2020-01-22,707178,667739,639798,631692,633717,651364,679766,720558,791404,830753,798977,772685,768432,790381,788679,787089,788205,796796,795270,781273,758505,739519,725485,717423
2020-01-23,669261,631131,620950,610322,617285,632073,655906,685581,731959,756107,749559,717803,679598,682919,668720,655295,670804,712814,749276,752239,745768,732375,717304,716829
2020-01-24,675058,640551,614258,602701,604648,621712,641624,653614,652160,607856,612885,609054,593699,578067,578316,594374,610997,658980,716557,717740,709173,697332,684510,688589
2020-01-25,637280,603067,579508,563423,562794,578228,607983,630913,599181,550109,540950,532640,525294,524698,546820,601858,631753,649487,674891,678265,676327,671366,669435,670342
2020-01-26,641746,607642,589825,584926,586813,598738,616487,628179,628427,597440,585758,582956,592344,598354,610311,615719,651703,691584,724385,725141,717777,704826,699254,699730
2020-01-27,652217,620065,599573,591642,589998,601572,621400,634467,668744,702908,711160,702263,697440,711914,675601,645328,670304,720115,765788,767419,756485,734521,717668,710044
2020-01-28,673530,641899,619518,612123,612792,629247,655891,693517,751452,754336,740268,725547,700570,705636,701252,699926,704054,743567,801272,804473,791969,764161,737879,733880
2020-01-29,687111,650664,640060,628305,638157,661990,688565,724113,744438,719399,721363,712758,673861,683494,689661,698024,713487,768924,825936,821700,798856,781791,759096,748483
2020-01-30,704592,678463,666916,659311,662746,676690,679713,723508,757533,763244,761350,750263,714397,714821,709233,717011,743279,807433,849691,840478,814584,792496,781570,780307
2020-01-31,738793,698635,669710,657758,659257,672665,696732,731751,792144,778357,756463,746426,718592,723003,718340,718696,738569,800714,861817,857185,838212,814504,802099,801648
2020-02-01,764583,732792,710716,695197,695074,710873,727431,740530,707981,643400,641984,629616,608176,607110,602802,606716,630952,708596,800754,813660,798425,782445,775395,771003
2020-02-02,739845,706900,685592,676980,679291,691798,702939,712646,676830,605160,595256,578625,569338,567348,578514,584758,604972,674405,780045,809502,808692,792057,779774,774798
2020-02-03,735902,705214,681767,671492,668466,677280,701030,738510,761022,737985,748902,736369,698896,709211,708260,708308,716104,782523,857368,867352,845805,823326,808980,803866
2020-02-04,757491,732314,713542,704362,701816,718093,748846,784643,784485,726269,703075,675339,644220,650558,644966,649980,673654,732141,832460,855046,843562,817124,800290,792731
2020-02-05,753839,715117,687093,667844,661043,675055,706160,747917,784274,762288,755512,728817,692034,697149,696402,702983,732832,822567,899735,909724,888183,861645,842307,838081
2020-02-06,798414,761764,739062,728225,734095,750005,776758,816530,831262,773757,749814,718566,688423,693024,687032,703922,757167,842425,883768,876961,851032,818701,797722,790143
2020-02-07,744430,705623,679271,665546,665858,681639,708557,742761,783310,741776,730768,701826,657034,673439,671929,686005,718476,771632,832782,844653,823723,796655,777349,776589
2020-02-08,743029,705666,676735,667440,665342,682185,700305,711165,732705,750911,754623,710648,668786,674163,671066,672872,688405,751227,835612,842078,830781,813937,802480,802155
2020-02-09,759405,724468,697842,684583,675114,684723,696540,703759,704888,659555,645211,641090,628301,623872,618291,623850,639852,704175,804462,825106,815811,799554,789081,788601
2020-02-10,758513,724534,698115,681990,677584,683033,702836,744108,756330,714869,706220,685571,650602,656497,653432,655248,672772,716403,794156,815252,805233,788454,778372,776068
2020-02-11,736882,705382,684589,675198,670949,684661,713748,749834,749552,696716,684355,679491,659968,679176,686378,683248,692820,726488,757265,759685,743446,719911,707312,700940
2020-02-12,655949,620970,598199,583631,580343,592543,613220,638338,700482,736960,739641,700319,673803,688293,688059,681409,684206,698146,743878,773054,765182,741463,733392,721979
2020-02-13,683880,656441,628206,621686,618247,622456,656001,692049,697541,670600,655195,618458,593469,619527,620768,608901,627654,664100,732992,744377,736431,719747,721232,711015
2020-02-14,660577,620157,597715,587179,586808,616696,639752,672958,662312,637040,619857,601103,576090,581453,585187,590796,614216,651688,709316,728600,719350,708531,699359,700232
2020-02-15,655258,612832,588406,573729,573479,579995,598759,603300,600982,593565,583383,564879,552882,578705,590269,598967,613067,638623,669351,671947,660687,643977,635093,631137
2020-02-16,603480,573874,577835,586028,595574,615659,644571,668622,669253,670332,659626,649675,648456,658373,650991,666156,710195,784018,829061,830885,812906,788233,779358,773743
2020-02-17,737913,712669,696642,691081,695701,711529,745897,789066,841264,804881,819771,854826,796597,792704,802557,853921,920699,928085,930672,922004,894932,863482,837955,829449
2020-02-18,791694,761482,737400,725337,723033,738162,763355,797944,840831,804180,801762,768639,721081,707133,693993,690678,707045,767512,860698,893202,884191,861587,843741,840473
2020-02-19,796118,760549,732743,717764,719401,737664,764758,786147,761306,724216,714770,690490,664210,668247,668622,672459,702061,747061,810704,846485,835511,810991,787919,775319
2020-02-20,738265,699279,677277,659551,664107,687260,720314,751317,724238,688940,674668,646643,621356,627129,623611,631805,654606,701002,793762,835058,825392,807388,793115,786275
2020-02-21,745252,711068,687543,675628,676318,694517,724097,745852,708456,665973,647417,624614,604157,664151,674882,693934,734293,751192,761478,761834,737955,711070,696007,694774
2020-02-22,658940,630889,614120,615792,627413,644530,668156,683041,638830,595169,589070,572654,554875,557365,565433,601279,666702,728324,771016,788520,788505,776413,771005,770244
2020-02-23,732885,699906,676953,672899,677486,696742,716435,711931,628875,569141,560962,547824,536106,532157,532734,541790,570895,631427,744653,799647,799502,786015,778905,772170
2020-02-24,732609,703216,686506,678609,679164,695161,726303,743446,698518,661399,652135,638364,615242,630238,619548,619620,636445,677583,720335,731487,718280,698944,672825,662546
2020-02-25,619932,584365,564392,556860,554459,567740,591635,621300,682136,702311,687996,688786,667190,667100,654630,656851,667023,681620,705754,714157,712334,692115,677374,668565
2020-02-26,636510,613687,594849,580985,577624,595472,622683,646859,664031,665455,675277,666809,649829,653929,650993,648824,654473,678910,732864,772391,762648,749377,739392,733577
2020-02-27,695419,667588,651606,646045,651234,670947,697436,711801,674326,652444,653256,636918,613167,622824,618880,626004,639019,672157,733564,773091,759502,740629,731757,731808
2020-02-28,683789,642033,620639,604331,601695,615542,642672,665165,716543,762265,775779,777025,733025,738476,768859,785185,813453,812728,801937,786426,757284,729048,709372,701363
2020-02-29,663059,627965,606530,593678,593937,608327,623543,633056,674811,704155,701815,697148,687483,689349,694117,704425,704131,723822,738628,739153,721705,702611,692025,687196
2020-03-01,647916,614580,592247,581767,582102,596357,613351,612055,627363,627301,616061,627872,610009,606781,611695,632832,661912,699827,724526,733995,724999,711601,702363,703908
2020-03-02,667474,643035,624952,621254,631835,661467,681800,704569,674138,652309,651027,633053,605034,607094,603483,609730,629281,673262,771802,824286,814370,793353,776328,761342
2020-03-03,711340,675171,652139,636033,632319,644470,665317,685225,691430,674951,668496,657989,644851,656453,659039,666388,688634,721209,748025,758921,738243,715681,703168,698495
2020-03-04,658192,628234,612523,604455,608477,631004,660838,683309,694137,681647,656018,629881,610709,616961,623628,626394,640107,693424,792905,838623,827996,807599,793414,781677
2020-03-05,736640,700692,677053,669954,674678,695728,727008,740344,695963,670712,662738,647872,618192,618274,613474,618057,638226,691574,788682,841418,831414,810358,797468,790965
2020-03-06,750505,702651,665491,648757,649110,664381,687627,700484,698469,672769,654400,638368,622607,629012,619418,613343,628328,669705,759653,809176,793949,768552,748687,735477
2020-03-07,692562,650612,620270,608640,605503,616575,635944,650788,687221,706147,692990,687641,670807,665683,654100,677910,692261,708788,740333,757332,745951,730969,717454,716478
2020-03-08,682573,662474,648945,643434,647311,662354,679783,659425,568551,537145,535735,526897,516271,512301,518167,535297,557743,598171,673151,720630,713033,699504,701243,692183
2020-03-09,657633,638282,618821,606265,595387,603086,623093,643511,683909,691932,680552,673737,665424,686225,697491,728079,755190,757268,752142,745592,723334,703195,684369,680399
2020-03-10,639350,606084,585508,577473,578689,598647,621988,651634,720913,743888,722117,705416,698393,712643,730602,712334,725708,769094,792622,814499,810176,787967,772554,774952
2020-03-11,741185,709359,687224,674216,674524,691378,715147,709722,662629,647119,643142,622732,598195,607873,606021,608295,628454,680093,777511,834574,826489,810952,802645,798677
2020-03-12,746426,730714,713003,701234,702619,718960,742881,727603,657190,638785,632109,612547,587094,593835,590753,594891,620080,662886,736677,788740,779094,761207,748167,743042
2020-03-13,704136,665597,636389,619865,620019,634659,651535,653106,650331,654604,634907,634420,641267,643037,616789,620634,630347,665242,723416,751636,742730,724163,714840,721306
2020-03-14,692835,672274,658038,651319,658731,682174,705076,688549,627854,614116,614244,591964,571907,563940,559598,565376,592416,647594,754928,814461,807994,793081,782782,777736
2020-03-15,735243,698128,672304,662326,659779,669477,678540,647645,572982,529256,527125,519688,515732,519064,517930,524996,555353,601635,692483,757679,751347,740394,739899,751207
2020-03-16,717061,687469,671252,663271,672092,703446,729847,721365,673423,668464,652120,627418,601342,613135,613852,622578,632974,663298,750129,815132,805327,780041,771316,768535
2020-03-17,732758,697918,679209,672390,674230,695981,712073,698042,653626,633629,620624,598178,570673,578136,573190,581095,600822,634751,710730,772603,765331,753166,745378,736989
2020-03-18,694509,666686,652434,641842,641283,657446,679745,669385,627738,621340,613587,594097,568427,573809,572942,576669,599447,628405,684727,728136,725948,707704,696634,684064
2020-03-19,642597,619603,603066,600892,610471,628594,645111,628110,607273,594315,595227,628914,620913,586487,575104,578334,596411,647675,738424,795706,790343,771034,756463,750879
2020-03-20,709483,680536,664219,661531,667526,690479,716353,681075,617898,607655,597449,581416,558377,565304,565989,573249,591951,625248,701731,768942,767955,751317,739081,730503
2020-03-21,691291,658924,636146,623467,623583,633379,651043,616794,562683,555277,549742,536492,519950,519067,522075,530770,554069,587085,631004,667167,658014,655197,639161,620481
2020-03-22,579552,551885,540697,529694,521785,538987,554113,552917,538481,542973,565830,557707,540789,523818,512304,518034,538102,572163,611359,659782,676626,680983,678443,674177
2020-03-23,641350,617629,608465,600167,610139,627521,651417,625905,587192,586894,579316,563235,542242,553735,555880,562412,581194,609972,674896,740785,739943,727080,716316,708436
2020-03-24,667841,636068,620446,612616,620444,642155,666817,632464,588435,584750,572847,560345,541376,552058,556031,563012,588705,626505,677897,745153,747715,734607,720727,711795
2020-03-25,673853,646165,628246,620495,621379,634573,651597,616724,576450,575960,567248,553420,534240,541010,542265,550371,582072,614214,650100,675814,668363,653697,639024,620781
2020-03-26,580408,554189,535082,527465,536732,550503,567230,595167,650622,679403,692711,709621,704266,686226,652288,622586,655064,672500,673670,679581,667130,643979,627528,616868
2020-03-27,575862,545817,530689,520063,523991,541543,559115,584754,609255,633445,650671,646086,632299,646620,645575,624691,620146,630049,671331,715007,707141,705690,698232,703336
2020-03-28,664793,630140,612063,602286,600146,612737,622336,634935,663615,685625,725082,718561,673586,627635,634758,670398,714437,722123,744922,771341,757080,736653,729208,738602
2020-03-29,710254,681186,661730,654253,656628,663636,665437,603001,542590,527197,528189,518300,514122,522891,534141,549943,573573,630452,686831,715376,706048,686232,674349,667915
2020-03-30,628728,602835,584224,573851,580720,601179,616422,618309,615214,623926,636963,619711,596890,592985,577090,578015,593199,613014,671841,725718,723837,705293,699012,692177
2020-03-31,659735,633265,614174,606353,612272,627222,641039,603842,581731,584697,579810,562493,540532,546640,548917,555427,573145,610043,658595,713419,698405,677148,667532,662762
2020-04-01,630792,595359,584108,588758,602351,621080,644866,676878,701443,649914,605550,580188,548842,561974,565536,575222,590948,622158,686368,748951,754027,741781,729448,724663
2020-04-02,682937,650863,623996,608129,606667,630685,655984,613554,590995,590310,583646,565818,552287,557366,558167,568347,586350,611443,667721,748416,754180,737140,721057,707156
2020-04-03,660391,623691,604263,593706,599683,613160,622682,605628,587684,598371,588625,567253,540705,550801,549334,556652,573800,598474,653992,728060,733771,726599,714927,711802
2020-04-04,677871,648338,634446,627211,630479,650376,656800,589363,537298,531098,528552,518635,505870,510744,511253,521069,544285,586062,647996,728946,746416,741711,736176,734571
2020-04-05,700341,671584,654939,647686,653928,668368,667853,592116,517216,507274,502000,495012,489165,487210,488364,498323,526112,573187,661701,752591,765574,755295,750142,744754
2020-04-06,705410,679771,665488,663388,667472,685747,695753,629359,585001,589787,587671,571309,553070,561279,571377,576687,594441,628235,677426,733353,731655,716059,707143,705625
2020-04-07,668906,631323,612457,610627,626280,639708,652206,605688,581116,586900,580174,563999,542991,550169,552432,556442,574709,598944,643769,722278,734457,728039,716361,706885
2020-04-08,666175,643525,626740,620758,620943,631674,636123,598343,583898,586356,580079,570172,551340,559057,559512,567098,582449,605954,650936,723953,731397,717833,706969,701684
2020-04-09,665244,635953,621419,614581,618584,634814,643573,604054,587509,590964,585506,569980,547679,557277,557009,563282,584048,607147,653906,734997,742381,730300,719899,712023
2020-04-10,673861,637828,602601,583415,593476,617871,636431,596110,601376,601779,590857,572337,551645,559607,557310,562564,579995,602125,647504,712262,724505,714423,697668,680963
2020-04-11,640679,607585,588512,575220,577645,589877,593740,572546,558753,560851,579240,613547,589607,598690,631622,668895,697176,726392,736066,744124,731350,713869,704730,697892
2020-04-12,663269,631593,613225,601045,603328,612605,617883,608419,615844,623276,590124,574711,564963,564422,574915,602546,677570,701976,739287,763144,748115,723219,713272,714308
2020-04-13,683510,656105,636180,629629,639679,647856,648472,601148,590107,601945,602033,585278,566697,576248,577388,582976,608582,672204,707977,776004,785685,768502,756184,741163
2020-04-14,700379,670303,652267,648661,654983,670537,672482,599689,585551,588863,579006,567054,547501,557156,554676,562547,586733,611846,651578,714029,717533,708263,694774,687236
2020-04-15,656493,636969,635599,627244,619166,621777,626276,577644,548935,542162,541122,535129,533184,533929,526752,527759,546682,579024,626762,702130,729606,723007,714231,708783
2020-04-16,673722,648835,632808,628471,634459,648563,647060,583242,576177,579697,572439,560899,542673,552227,557009,557527,573136,598837,630652,683520,687215,670423,651528,643970
2020-04-17,605835,569133,546882,541295,546329,559582,572957,586436,589843,624084,671904,707424,719557,718545,703994,666934,638582,616464,636844,704242,710772,701571,689293,686611
2020-04-18,649885,624147,611144,601228,598607,613319,608099,551288,535445,533963,528155,522863,507922,509980,511769,517821,537249,566328,608467,682589,700353,691891,691350,685534
2020-04-19,646572,618744,593500,572107,560742,560883,569810,583782,613460,616626,616870,622525,645858,646776,650526,652857,670106,693247,695797,691213,675101,655797,647947,654172
2020-04-20,621450,593398,571922,576344,587204,602406,604024,588831,605244,621620,613481,588000,554543,559929,557902,562573,584909,605095,635509,681645,691385,675797,660439,654524
2020-04-21,615010,584254,571120,565008,566462,572543,589940,613493,637282,608812,598771,569655,542223,545846,551185,556871,580455,622360,680986,738758,736344,721992,707045,699820
2020-04-22,677914,651879,639945,635501,635060,640950,639578,590819,580502,591439,582876,568895,548452,556939,559738,562635,589925,627398,698364,756358,759678,749296,745121,731003
2020-04-23,677075,649424,632563,634732,645766,660882,656743,629410,636812,629189,627607,609552,573513,570213,569294,569898,587309,617566,668083,756598,771943,759428,744915,736378
2020-04-24,698891,673626,661464,659793,665679,674785,667723,595634,588522,590322,585947,572226,552780,561036,559646,564701,586526,612457,653949,726095,749099,742618,732120,721684
2020-04-25,685109,654706,633746,622184,619345,626052,614811,552946,539236,536580,535853,523184,512913,513441,516774,522674,544321,577289,611688,666597,683396,678700,668653,661451
2020-04-26,625746,593876,581945,576468,582041,601334,585009,529866,510939,507633,509367,502044,493120,491237,492832,503950,526209,559902,604282,675133,681066,668113,664389,652888
2020-04-27,607633,585066,568021,563565,583671,609517,602119,556531,563479,570423,568111,555984,540644,551364,554442,551100,582526,601922,632626,686806,697285,687979,689766,695780
2020-04-28,669793,645661,635384,628641,632268,644044,632117,571482,574474,578431,572202,563902,542373,553793,557315,563947,583035,606877,634232,701383,730622,725855,717361,709542
2020-04-29,674023,647890,630752,625070,632523,644825,636550,570798,573070,577952,573740,559548,540774,550886,554261,560971,576553,598220,626414,692808,719109,709937,694995,681375
2020-04-30,639105,608881,585104,574449,571818,576679,565755,530756,533650,536692,538721,530714,525769,532707,537773,545163,564090,589085,613126,647157,651784,640961,624770,610530
2020-05-01,567037,540883,525298,521186,524777,534417,529681,520852,535360,543765,542679,534891,526287,527343,534044,545827,562605,587126,606296,639952,647087,638575,622735,607748
2020-05-02,565941,534014,512525,502331,501022,502498,512692,517854,540795,555654,561915,560422,566641,561773,562331,568825,579253,596104,616043,637387,635181,622040,604831,587802
2020-05-03,546464,517900,499418,491700,492213,498784,511729,521571,538312,572222,556680,533463,527234,541934,548259,543994,553613,579155,604944,621643,620326,606366,594342,572423
2020-05-04,532408,510881,498002,485624,492698,514695,521327,536283,577017,596808,602212,571015,545927,554274,556998,568137,582958,596485,607160,632180,644197,628825,615144,599021
2020-05-05,558229,533096,516474,497880,495054,503873,507787,507610,517327,521515,526899,526437,520574,530228,541490,554252,574025,589004,600058,623406,626366,609511,587384,569770
2020-05-06,532585,504551,491203,481101,482025,497857,514564,530693,549010,555764,557030,551438,538909,546885,548959,557465,574846,593009,605755,640705,651482,638886,619689,602085
2020-05-07,564827,539140,520974,514599,515331,527831,527745,519308,536223,543331,546139,534509,519358,531269,535066,543324,563569,587339,605162,645849,663254,651422,625725,610617
2020-05-08,567602,541211,519878,518363,509015,514181,517721,523467,552999,568103,569765,564693,548209,554055,561625,573792,595694,603216,606686,619805,614010,596790,584258,571327
2020-05-09,535874,510345,489779,481558,479643,489383,509573,533051,557965,567213,579264,593185,590681,582350,568114,545768,545980,561010,578551,606752,613785,609237,595380,582413
2020-05-10,555989,527280,507346,493546,498281,505306,498053,495301,511147,523996,541599,560798,558217,543918,527009,522495,528062,554111,573746,607650,626293,620977,609665,599588
2020-05-11,565004,540705,527438,519234,522501,533523,526387,513356,534939,549518,552681,543376,534002,544797,549625,556456,574638,594000,603885,636105,651702,643776,621322,599939
2020-05-12,559743,528969,511165,498551,497462,511299,525873,517397,538738,548633,547235,538924,527516,539938,545520,551253,571734,594620,607350,636481,647437,638823,626204,611256
2020-05-13,578674,556073,539638,536594,539593,552682,542968,516844,533594,541432,541252,530543,515813,524781,528643,538906,560998,585819,601814,643310,667024,659666,641672,626133
2020-05-14,587204,559386,541001,535582,535686,539871,528571,518650,541575,547647,542420,556336,558890,554190,544049,569712,583168,594886,604283,626985,624865,609751,587884,572920
2020-05-15,534846,505892,485166,479607,481671,489844,518156,566538,622425,640844,649112,635729,620609,614528,610643,607600,616562,622131,626944,640793,635516,615850,593735,579790
2020-05-16,543164,515064,493959,483868,483303,489415,507704,518913,543261,559492,560696,565032,560732,570432,568989,559642,548381,573193,589838,610367,617497,602809,585570,571078
2020-05-17,536053,507220,495588,494502,490991,491360,493481,488238,498643,502074,501153,494463,492805,490281,491058,503951,529053,554671,572254,601296,615520,602247,573534,554579
2020-05-18,515246,494806,476385,468415,466601,473730,491832,517756,578942,609219,612812,605034,581494,578130,598491,613922,616205,626747,633362,639123,632970,620951,603648,595107
2020-05-19,559269,531747,518357,514779,517461,520160,517903,512496,534279,545705,546363,544882,542055,539900,543852,550803,568005,587484,602849,640151,655556,643233,623699,608344
2020-05-20,574341,546659,528530,521804,524133,533203,531251,520326,540037,548333,540801,528752,516508,525422,531918,540309,559307,582600,600132,627763,637127,627519,610943,597730
2020-05-21,561845,533413,518452,508951,513765,520443,519517,518314,537518,551921,556005,552209,541858,558038,560956,568299,586303,602470,610738,633636,640440,632119,610154,596026
2020-05-22,557944,524800,510414,497906,493382,499316,513419,527259,556050,567079,567201,558890,536662,547920,557430,560481,577006,594774,604818,627082,641248,622673,602483,595777
2020-05-23,551584,520678,504463,496016,495999,495185,499749,503769,523617,529278,530571,524389,517591,517746,530661,548806,551886,569356,593201,619098,631127,623249,605791,588818
2020-05-24,554247,525721,506306,495773,494462,497291,490965,488425,492803,498145,510010,510119,504951,515083,541512,558535,569943,588613,607509,624416,627722,610307,589758,571530
2020-05-25,528518,501040,482206,470633,470530,478336,501112,533992,575451,599457,600002,597841,571228,588648,606829,613009,619934,607849,614503,633869,635393,616431,594338,578903
2020-05-26,537996,510738,491908,482690,485660,491180,513078,539334,578192,597534,616550,613753,608379,600186,594687,564913,574008,593964,603165,629553,647588,634551,614438,592956
2020-05-27,554004,525042,506218,496583,499609,506981,515861,530809,553537,566712,557132,542022,536408,561250,568444,568032,578608,600868,607285,628330,640687,630003,611367,594459
2020-05-28,555953,531360,515313,506653,506125,509168,512997,538232,565616,562462,562462,563235,553537,572837,573973,572325,586428,605134,614228,633436,642489,628478,604970,590792
2020-05-29,552410,525001,508346,501451,503298,511007,512476,522920,547464,561378,565082,562075,562435,580064,573257,576726,596543,612451,619959,635530,637694,619647,595199,577228
2020-05-30,538216,511145,492753,483609,480996,486353,501992,517845,543451,556792,564425,565763,565106,562396,567979,569281,578699,596403,609175,621800,619798,602305,581104,564687
2020-05-31,527231,501653,484151,473683,472186,476849,492370,510136,521253,531215,522877,532921,536866,541012,543834,547163,561429,585025,601125,620296,625359,607008,581233,560712
2020-06-01,520046,493341,476807,466757,466531,473147,497675,535396,572275,585342,588261,597183,591753,587350,568002,575551,583867,602636,613644,630210,640878,625867,596765,578208
2020-06-02,537319,511674,496901,489547,490172,498626,509960,521921,547748,554974,557264,548852,536020,548635,556676,566751,587006,605760,616956,633398,642579,623437,595030,571983
2020-06-03,527493,499120,480585,470803,470290,478643,506967,545489,594156,620859,635653,629669,613957,633251,634642,628981,639441,650035,647398,653667,652741,628680,597482,578087
