datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,전일_출력제한량,출력제한_변화율,전일_태양광,전일_풍력,출력비율
2022-03-29 05:00:00,9.625,0.0,2.575,70.25,0.0,0.0,0.23,31.05,697551.0,0.0,0,0.3500000000000001,-0.23,5.0,3423.0,-192.66666666662783,0,0.0,0.0,0.22,21.8,0.0
2022-03-29 06:00:00,9.25,0.0,2.025,72.25,0.0,0.0,1.64,18.62,716273.0,0.0,0,-0.5500000000000003,-1.64,6.0,18722.0,-13622.333333333372,0,0.0,0.0,0.23,31.05,0.0
2022-03-29 07:00:00,9.3,0.0,1.75,72.25,0.0,0.015,20.88,14.91,744921.0,0.0,0,-0.2749999999999999,-20.865,7.0,28648.0,-25339.33333333337,0,0.0,0.0,1.64,18.62,0.0
2022-03-29 08:00:00,10.625,0.0,2.425,69.25,0.375,0.345,85.12,10.38,735939.0,0.0,0,0.6749999999999998,-84.775,8.0,-8982.0,-3561.333333333372,0,0.0,0.0,20.88,14.91,0.0
2022-03-29 09:00:00,13.5,0.0,3.175,58.75,0.825,1.25,170.56,18.0,648186.0,0.0,0,0.75,-169.31,9.0,-87753.0,61496.0,0,0.0,0.0,85.12,10.38,0.0
2022-03-29 10:00:00,14.775,0.0,2.725,56.25,1.0,2.105,210.48,14.02,569341.0,0.0,0,-0.4499999999999997,-208.375,10.0,-78845.0,81814.33333333337,0,0.0,0.0,170.56,18.0,0.0
2022-03-29 11:00:00,15.475,0.0,4.225,57.75,1.0,2.73,236.12,8.09,520895.0,0.0,0,1.4999999999999996,-233.39,11.0,-48446.0,58579.0,1,0.0,0.0,210.48,14.02,0.0
2022-03-29 12:00:00,15.075,0.0,3.9,60.5,1.0,3.13,245.93,5.43,491240.0,0.0,0,-0.3249999999999997,-242.8,12.0,-29655.0,35918.66666666663,1,0.0,0.0,236.12,8.09,0.0
2022-03-29 13:00:00,15.8,0.0,4.525,60.25,1.0,3.255,245.62,13.75,460730.0,6.1,1,0.6250000000000004,-242.365,13.0,-30510.0,30225.0,1,0.0,61000000.0,245.93,5.43,0.02351852564925838
2022-03-29 14:00:00,16.25,0.0,4.7,64.75,1.0,3.14,227.31,29.91,467504.0,6.7,1,0.1749999999999998,-224.17,14.0,6774.0,5654.0,1,6.1,0.09836065412523527,245.62,13.75,0.026047741223058956
2022-03-29 15:00:00,15.95,0.0,3.8,65.0,1.0,2.8,186.99,29.19,485556.0,3.2,1,-0.9000000000000004,-184.19,15.0,18052.0,-14292.666666666686,1,6.7,-0.5223880519046559,227.31,29.91,0.01480247940845477
2022-03-29 16:00:00,16.175,0.0,4.375,62.25,1.0,2.265,127.07,23.24,521521.0,0.0,0,0.5750000000000002,-124.805,16.0,35965.0,-29994.0,1,3.2,-0.9999999687500011,186.99,29.19,0.0
2022-03-29 17:00:00,15.75,0.0,4.075,64.75,1.0,1.55,58.22,22.17,580482.0,0.0,0,-0.2999999999999998,-56.67,17.0,58961.0,-51295.66666666663,0,0.0,0.0,127.07,23.24,0.0
2022-03-29 18:00:00,15.225,0.0,3.175,68.0,0.95,0.735,11.64,31.84,651831.0,0.0,0,-0.9000000000000004,-10.905,18.0,71349.0,-67219.66666666663,0,0.0,0.0,58.22,22.17,0.0
2022-03-29 19:00:00,14.25,0.0,2.25,71.5,0.3,0.12,8.24,28.64,739113.0,0.0,0,-0.9249999999999998,-8.120000000000001,19.0,87282.0,-81971.0,0,0.0,0.0,11.64,31.84,0.0
2022-03-29 20:00:00,13.65,0.0,2.225,76.5,0.0,0.0,8.24,24.67,821687.0,0.0,0,-0.0249999999999999,-8.24,20.0,82574.0,-84143.33333333337,0,0.0,0.0,8.24,28.64,0.0
2022-03-29 21:00:00,12.2,0.0,3.0,81.5,0.0,0.0,6.01,23.01,829232.0,0.0,0,0.7749999999999999,-6.01,21.0,7545.0,-32554.666666666628,0,0.0,0.0,8.24,24.67,0.0
2022-03-29 22:00:00,11.65,0.0,1.75,82.75,0.0,0.0,1.55,31.76,812768.0,0.0,0,-1.25,-1.55,22.0,-16464.0,8461.0,0,0.0,0.0,6.01,23.01,0.0
2022-03-29 23:00:00,11.525,0.0,2.325,83.75,0.0,0.0,0.27,45.34,793236.0,0.0,0,0.5750000000000002,-0.27,23.0,-19532.0,18509.33333333337,0,0.0,0.0,1.55,31.76,0.0
2022-03-30 00:00:00,12.0,0.0,2.525,83.75,0.0,0.0,0.18,61.45,763766.0,0.0,0,0.1999999999999997,-0.18,0.0,-29470.0,26157.33333333337,0,0.0,0.0,0.27,45.34,0.0
2022-04-03 01:00:00,7.825,0.0,3.775,64.5,0.0,0.0,0.25,77.97,784414.0,0.0,0,1.25,-0.25,1.0,20648.0,-3942.0,0,0.0,0.0,0.18,61.45,0.0
2022-04-03 02:00:00,7.225,0.0,2.85,65.5,0.0,0.0,0.22,113.0,753734.0,0.0,0,-0.9249999999999998,-0.22,2.0,-30680.0,13570.666666666628,0,0.0,0.0,0.25,77.97,0.0
2022-04-03 03:00:00,6.975,0.0,3.125,65.75,0.0,0.0,0.19,115.03,737922.0,0.0,0,0.2749999999999999,-0.19,3.0,-15812.0,20768.0,0,0.0,0.0,0.22,113.0,0.0
2022-04-03 04:00:00,6.75,0.0,3.225,65.5,0.0,0.0,0.19,109.35,735610.0,0.0,0,0.1,-0.19,4.0,-2312.0,6812.0,0,0.0,0.0,0.19,115.03,0.0
2022-04-03 05:00:00,6.55,0.0,2.775,66.0,0.0,0.0,0.18,117.74,737614.0,0.0,0,-0.4500000000000002,-0.18,5.0,2004.0,-565.3333333333721,0,0.0,0.0,0.19,109.35,0.0
2022-04-03 06:00:00,6.475,0.0,2.75,64.5,0.0,0.0,3.26,106.26,748703.0,0.0,0,-0.0249999999999999,-3.26,6.0,11089.0,-8060.666666666628,0,0.0,0.0,0.18,117.74,0.0
2022-04-03 07:00:00,6.9,0.0,3.075,61.75,0.25,0.045,40.96,69.37,752197.0,0.0,0,0.3250000000000002,-40.915,7.0,3494.0,-6025.666666666628,0,0.0,0.0,3.26,106.26,0.0
2022-04-03 08:00:00,9.3,0.0,2.55,57.5,0.975,0.515,114.89,54.24,647847.0,0.0,0,-0.5250000000000004,-114.375,8.0,-104350.0,68402.0,0,0.0,0.0,40.96,69.37,0.0
2022-04-03 09:00:00,11.375,0.0,3.1,52.5,1.0,1.385,182.41,47.75,521390.0,0.0,0,0.5500000000000003,-181.025,9.0,-126457.0,119088.0,0,0.0,0.0,114.89,54.24,0.0
2022-04-03 10:00:00,12.325,0.0,3.275,51.5,1.0,2.195,221.54,29.89,468499.0,0.0,0,0.1749999999999998,-219.345,10.0,-52891.0,77413.0,1,0.0,0.0,182.41,47.75,0.0
2022-04-03 11:00:00,12.6,0.0,3.3,52.75,1.0,2.82,245.52,3.82,431818.0,3.7,1,0.0249999999999999,-242.7,11.0,-36681.0,42084.333333333314,1,0.0,37000000.0,221.54,29.89,0.014839175417165649
2022-04-03 12:00:00,13.225,0.0,3.55,48.0,1.0,3.23,253.21,3.84,407859.0,25.3,1,0.25,-249.98,12.0,-23959.0,28199.66666666669,1,3.7,5.837837680058441,245.52,3.82,0.09842443100625387
2022-04-03 13:00:00,13.7,0.0,4.025,49.5,1.0,3.38,244.5,3.98,395917.0,26.5,1,0.4750000000000005,-241.12,13.0,-11942.0,15947.666666666686,1,25.3,0.04743082985205203,253.21,3.84,0.1066484223653218
2022-04-03 14:00:00,13.55,0.0,4.2,46.5,1.0,3.29,227.75,5.99,400006.0,26.5,1,0.1749999999999998,-224.46,14.0,4089.0,1254.666666666686,1,26.5,0.0,244.5,3.98,0.1133738341262198
2022-04-03 15:00:00,13.875,0.0,4.0,46.0,1.0,2.97,183.41,25.82,411611.0,19.5,1,-0.2000000000000001,-180.44,15.0,11605.0,-9099.666666666686,1,26.5,-0.2641509423994304,227.75,5.99,0.09319887201013294
2022-04-03 16:00:00,13.775,0.0,3.8,46.25,1.0,2.41,127.06,26.46,448702.0,0.0,0,-0.2000000000000001,-124.65,16.0,37091.0,-28595.66666666669,1,19.5,-0.9999999948717948,183.41,25.82,0.0
2022-04-03 17:00:00,13.6,0.0,3.45,49.5,1.0,1.675,60.36,26.88,516757.0,0.0,0,-0.3499999999999996,-58.685,17.0,68055.0,-57733.666666666686,0,0.0,0.0,127.06,26.46,0.0
2022-04-03 18:00:00,12.75,0.0,3.2,54.25,1.0,0.85,12.43,33.95,605668.0,0.0,0,-0.25,-11.58,18.0,88911.0,-81959.0,0,0.0,0.0,60.36,26.88,0.0
2022-04-03 19:00:00,11.325,0.0,2.4,61.5,0.45,0.155,8.27,35.08,719659.0,0.0,0,-0.8000000000000003,-8.115,19.0,113991.0,-105631.0,0,0.0,0.0,12.43,33.95,0.0
2022-04-03 20:00:00,10.5,0.0,2.725,66.0,0.0,0.0,8.29,50.78,827408.0,0.0,0,0.3250000000000002,-8.29,20.0,107749.0,-109829.66666666664,0,0.0,0.0,8.27,35.08,0.0
2022-04-03 21:00:00,9.95,0.0,2.725,68.0,0.0,0.0,6.08,40.68,847025.0,0.0,0,0.0,-6.08,21.0,19617.0,-48994.33333333337,0,0.0,0.0,8.29,50.78,0.0
2022-04-03 22:00:00,9.475,0.0,2.625,70.75,0.0,0.0,1.53,30.45,843885.0,0.0,0,-0.1,-1.53,22.0,-3140.0,-4445.666666666628,0,0.0,0.0,6.08,40.68,0.0
2022-04-03 23:00:00,9.15,0.0,2.825,72.0,0.0,0.0,0.28,24.95,829602.0,0.0,0,0.2000000000000001,-0.28,23.0,-14283.0,10568.666666666628,0,0.0,0.0,1.53,30.45,0.0
2022-04-04 00:00:00,8.75,0.0,3.075,70.0,0.0,0.0,0.19,14.17,810685.0,0.0,0,0.25,-0.19,0.0,-18917.0,17372.333333333372,0,0.0,0.0,0.28,24.95,0.0
2022-04-07 01:00:00,11.0,0.0,2.2,87.5,0.0,0.0,0.24,15.71,746708.0,0.0,0,-0.875,-0.24,1.0,-63977.0,48957.0,0,0.0,0.0,0.19,14.17,0.0
2022-04-07 02:00:00,10.85,0.0,2.375,82.5,0.0,0.0,0.24,20.1,714320.0,0.0,0,0.1749999999999998,-0.24,2.0,-32388.0,42917.66666666663,0,0.0,0.0,0.24,15.71,0.0
2022-04-07 03:00:00,10.625,0.0,2.5,81.5,0.0,0.0,0.24,18.59,696459.0,0.0,0,0.125,-0.24,3.0,-17861.0,22703.33333333337,0,0.0,0.0,0.24,20.1,0.0
2022-04-07 04:00:00,10.425,0.0,2.075,80.25,0.0,0.0,0.23,11.76,691261.0,0.0,0,-0.4249999999999998,-0.23,4.0,-5198.0,9419.0,0,0.0,0.0,0.24,18.59,0.0
2022-04-07 05:00:00,10.4,0.0,2.625,82.75,0.0,0.0,0.22,21.39,693374.0,0.0,0,0.5499999999999998,-0.22,5.0,2113.0,324.0,0,0.0,0.0,0.23,11.76,0.0
2022-04-07 06:00:00,10.9,0.0,2.325,82.5,0.0,0.0,2.53,37.11,714698.0,0.0,0,-0.2999999999999998,-2.53,6.0,21324.0,-14920.333333333372,0,0.0,0.0,0.22,21.39,0.0
2022-04-07 07:00:00,11.35,0.0,4.275,82.25,0.0,0.0,23.81,120.0,724152.0,0.0,0,1.95,-23.81,7.0,9454.0,-13410.666666666628,0,0.0,0.0,2.53,37.11,0.0
2022-04-07 08:00:00,12.075,0.0,2.85,84.0,0.225,0.135,79.85,45.34,702187.0,0.0,0,-1.4250000000000005,-79.71499999999999,8.0,-21965.0,11492.0,0,0.0,0.0,23.81,120.0,0.0
2022-04-07 09:00:00,14.45,0.0,3.975,74.5,0.825,0.88,134.92,61.98,626210.0,0.0,0,1.125,-134.04,9.0,-75977.0,57973.0,0,0.0,0.0,79.85,45.34,0.0
2022-04-07 10:00:00,14.75,0.0,4.025,73.25,0.65,1.225,192.41,44.29,602483.0,0.0,0,0.0500000000000002,-191.185,10.0,-23727.0,41143.66666666663,0,0.0,0.0,134.92,61.98,0.0
2022-04-07 11:00:00,15.7,0.0,3.5,70.5,0.925,2.225,225.53,31.03,535526.0,0.0,0,-0.5250000000000004,-223.305,11.0,-66957.0,52547.0,1,0.0,0.0,192.41,44.29,0.0
2022-04-07 12:00:00,17.075,0.0,3.375,67.25,1.0,2.965,239.71,24.2,489934.0,0.7,1,-0.125,-236.745,12.0,-45592.0,52713.66666666663,1,0.0,7000000.0,225.53,31.03,0.002652419384391489
2022-04-07 13:00:00,16.875,0.0,4.45,69.25,1.0,3.04,233.91,14.41,490008.0,36.7,1,1.0750000000000002,-230.87,13.0,74.0,15148.0,1,0.7,51.42856408163371,239.71,24.2,0.1477931700435756
2022-04-07 14:00:00,16.55,0.0,4.25,67.25,1.0,2.895,212.1,23.43,477396.0,37.2,1,-0.2000000000000001,-209.205,14.0,-12612.0,8383.333333333314,1,36.7,0.013623978164512319,233.91,14.41,0.15794166341530097
2022-04-07 15:00:00,17.025,0.0,4.525,65.0,1.0,2.65,171.14,41.86,500322.0,4.7,1,0.2750000000000003,-168.48999999999998,15.0,22926.0,-11080.0,1,37.2,-0.8736559116299571,212.1,23.43,0.022065727689171023
2022-04-07 16:00:00,16.3,0.0,4.3,70.25,1.0,2.16,120.12,49.19,540691.0,0.0,0,-0.2250000000000005,-117.96,16.0,40369.0,-34554.666666666686,1,4.7,-0.9999999787234046,171.14,41.86,0.0
2022-04-07 17:00:00,16.375,0.0,4.05,64.25,1.0,1.575,59.92,62.71,587649.0,0.0,0,-0.25,-58.345,17.0,46958.0,-44761.66666666663,0,0.0,0.0,120.12,49.19,0.0
2022-04-07 18:00:00,15.15,0.0,3.725,65.0,0.975,0.83,13.05,58.3,654999.0,0.0,0,-0.3249999999999997,-12.22,18.0,67350.0,-60552.66666666663,0,0.0,0.0,59.92,62.71,0.0
2022-04-07 19:00:00,13.65,0.0,3.35,72.5,0.45,0.165,8.25,91.54,723432.0,0.0,0,-0.375,-8.085,19.0,68433.0,-68072.0,0,0.0,0.0,13.05,58.3,0.0
2022-04-07 20:00:00,13.3,0.0,2.875,72.0,0.0,0.0,8.28,76.81,811263.0,0.0,0,-0.4750000000000001,-8.28,20.0,87831.0,-81365.0,0,0.0,0.0,8.25,91.54,0.0
2022-04-07 21:00:00,12.725,0.0,3.2,72.75,0.0,0.0,6.04,55.51,825494.0,0.0,0,0.3250000000000002,-6.04,21.0,14231.0,-38764.33333333337,0,0.0,0.0,8.28,76.81,0.0
2022-04-07 22:00:00,12.2,0.0,2.4,74.0,0.0,0.0,1.55,44.39,815983.0,0.0,0,-0.8000000000000003,-1.55,22.0,-9511.0,1597.0,0,0.0,0.0,6.04,55.51,0.0
2022-04-07 23:00:00,11.725,0.0,1.925,72.5,0.0,0.0,0.27,34.9,804237.0,0.0,0,-0.4749999999999998,-0.27,23.0,-11746.0,11001.0,0,0.0,0.0,1.55,44.39,0.0
2022-04-08 00:00:00,11.225,0.0,2.25,74.75,0.0,0.0,0.18,29.43,790615.0,0.0,0,0.3249999999999999,-0.18,0.0,-13622.0,12996.666666666628,0,0.0,0.0,0.27,34.9,0.0
2022-04-08 01:00:00,10.725,0.0,1.75,72.25,0.0,0.0,0.24,27.12,748749.0,0.0,0,-0.5,-0.24,1.0,-41866.0,32451.33333333337,0,0.0,0.0,0.18,29.43,0.0
2022-04-08 02:00:00,10.325,0.0,2.225,66.25,0.0,0.0,0.24,24.97,721180.0,0.0,0,0.4750000000000001,-0.24,2.0,-27569.0,32334.666666666628,0,0.0,0.0,0.24,27.12,0.0
2022-04-08 03:00:00,10.275,0.0,1.95,63.5,0.0,0.0,0.25,15.41,702672.0,0.0,0,-0.2750000000000001,-0.25,3.0,-18508.0,21528.33333333337,0,0.0,0.0,0.24,24.97,0.0
2022-04-08 04:00:00,10.55,0.0,1.9,62.0,0.0,0.0,0.24,12.85,697031.0,0.0,0,-0.05,-0.24,4.0,-5641.0,9930.0,0,0.0,0.0,0.25,15.41,0.0
2022-04-08 05:00:00,10.875,0.0,2.275,62.75,0.0,0.0,0.23,28.0,702904.0,0.0,0,0.375,-0.23,5.0,5873.0,-2035.0,0,0.0,0.0,0.24,12.85,0.0
2022-04-08 06:00:00,10.625,0.0,2.025,64.0,0.0,0.0,4.38,15.26,721466.0,0.0,0,-0.25,-4.38,6.0,18562.0,-14332.333333333372,0,0.0,0.0,0.23,28.0,0.0
2022-04-08 07:00:00,11.325,0.0,2.125,59.25,0.35,0.08,43.54,5.02,735868.0,0.0,0,0.1,-43.46,7.0,14402.0,-15788.666666666628,0,0.0,0.0,4.38,15.26,0.0
2022-04-08 08:00:00,13.65,0.0,1.125,58.5,1.0,0.62,112.94,0.16,654810.0,0.0,0,-1.0,-112.32,8.0,-81058.0,49238.0,0,0.0,0.0,43.54,5.02,0.0
2022-04-08 09:00:00,16.55,0.0,1.575,52.75,1.0,1.425,173.72,0.12,580934.0,0.0,0,0.4499999999999999,-172.295,9.0,-73876.0,76270.0,0,0.0,0.0,112.94,0.16,0.0
2022-04-08 10:00:00,17.525,0.0,2.225,48.75,1.0,2.26,208.65,1.63,541694.0,0.0,0,0.6500000000000001,-206.39,10.0,-39240.0,50785.33333333337,0,0.0,0.0,173.72,0.12,0.0
2022-04-08 11:00:00,18.15,0.0,2.675,46.75,1.0,2.865,233.19,2.84,502642.0,0.0,0,0.4499999999999997,-230.325,11.0,-39052.0,39114.66666666663,1,0.0,0.0,208.65,1.63,0.0
2022-04-08 12:00:00,18.175,0.0,2.775,48.5,1.0,3.235,240.86,1.73,481409.0,0.0,0,0.1,-237.625,12.0,-21233.0,27172.66666666669,1,0.0,0.0,233.19,2.84,0.0
2022-04-08 13:00:00,18.525,0.0,3.35,50.5,1.0,3.36,239.77,4.94,464616.0,0.0,0,0.5750000000000002,-236.41,13.0,-16793.0,18273.0,1,0.0,0.0,240.86,1.73,0.0
2022-04-08 14:00:00,18.675,0.0,2.8,46.75,1.0,3.285,219.87,2.95,470293.0,0.0,0,-0.5500000000000003,-216.585,14.0,5677.0,1813.0,1,0.0,0.0,239.77,4.94,0.0
2022-04-08 15:00:00,18.825,0.0,2.7,49.0,1.0,2.925,181.04,2.23,485049.0,0.0,0,-0.0999999999999996,-178.11499999999998,15.0,14756.0,-11729.666666666686,1,0.0,0.0,219.87,2.95,0.0
2022-04-08 16:00:00,18.6,0.0,2.75,51.0,1.0,2.375,124.18,3.72,519880.0,0.0,0,0.0499999999999998,-121.805,16.0,34831.0,-28139.33333333332,0,0.0,0.0,181.04,2.23,0.0
2022-04-08 17:00:00,18.325,0.0,2.7,54.75,1.0,1.7,59.56,4.09,575614.0,0.0,0,-0.0499999999999998,-57.86,17.0,55734.0,-48766.33333333337,0,0.0,0.0,124.18,3.72,0.0
2022-04-08 18:00:00,17.7,0.0,2.8,55.25,0.95,0.89,13.28,9.46,643768.0,0.0,0,0.0999999999999996,-12.39,18.0,68154.0,-64014.0,0,0.0,0.0,59.56,4.09,0.0
2022-04-08 19:00:00,16.375,0.0,2.425,61.0,0.5,0.19,8.26,25.4,707973.0,0.0,0,-0.375,-8.07,19.0,64205.0,-65521.33333333337,0,0.0,0.0,13.28,9.46,0.0
2022-04-08 20:00:00,15.45,0.0,1.825,65.25,0.0,0.0,8.23,27.78,796150.0,0.0,0,-0.5999999999999999,-8.23,20.0,88177.0,-80186.33333333337,0,0.0,0.0,8.26,25.4,0.0
2022-04-08 21:00:00,14.4,0.0,2.175,66.25,0.0,0.0,5.67,32.12,818715.0,0.0,0,0.3499999999999998,-5.67,21.0,22565.0,-44435.66666666663,0,0.0,0.0,8.23,27.78,0.0
2022-04-08 22:00:00,14.15,0.0,2.675,69.0,0.0,0.0,1.44,49.2,812140.0,0.0,0,0.5,-1.44,22.0,-6575.0,-3138.333333333372,0,0.0,0.0,5.67,32.12,0.0
2022-04-08 23:00:00,13.875,0.0,2.675,70.0,0.0,0.0,0.28,45.67,795065.0,0.0,0,0.0,-0.28,23.0,-17075.0,13575.0,0,0.0,0.0,1.44,49.2,0.0
2022-04-09 00:00:00,13.65,0.0,2.675,63.75,0.0,0.0,0.19,41.8,782260.0,0.0,0,0.0,-0.19,0.0,-12805.0,14228.333333333372,0,0.0,0.0,0.28,45.67,0.0
2022-04-09 01:00:00,13.175,0.0,2.475,66.75,0.0,0.0,0.26,45.2,740826.0,0.0,0,-0.1999999999999997,-0.26,1.0,-41434.0,31891.0,0,0.0,0.0,0.19,41.8,0.0
2022-04-09 02:00:00,13.525,0.0,2.925,61.75,0.0,0.0,0.25,59.94,708114.0,0.0,0,0.4499999999999997,-0.25,2.0,-32712.0,35619.33333333337,0,0.0,0.0,0.26,45.2,0.0
2022-04-09 03:00:00,13.3,0.0,3.0,61.25,0.0,0.0,0.25,66.25,690238.0,0.0,0,0.0750000000000001,-0.25,3.0,-17876.0,22821.33333333337,0,0.0,0.0,0.25,59.94,0.0
2022-04-09 04:00:00,12.925,0.0,2.825,66.0,0.0,0.0,0.24,60.39,680478.0,0.0,0,-0.1749999999999998,-0.24,4.0,-9760.0,12465.333333333372,0,0.0,0.0,0.25,66.25,0.0
2022-04-09 05:00:00,12.875,0.0,3.1,69.5,0.0,0.0,0.23,84.87,680042.0,0.0,0,0.2749999999999999,-0.23,5.0,-436.0,3544.0,0,0.0,0.0,0.24,60.39,0.0
2022-04-09 06:00:00,13.1,0.0,2.875,71.75,0.0,0.0,4.85,89.27,692279.0,0.0,0,-0.2250000000000001,-4.85,6.0,12237.0,-8012.666666666628,0,0.0,0.0,0.23,84.87,0.0
2022-04-09 07:00:00,13.95,0.0,3.175,72.0,0.325,0.08,43.71,65.72,690763.0,0.0,0,0.2999999999999998,-43.63,7.0,-1516.0,-3068.333333333372,0,0.0,0.0,4.85,89.27,0.0
2022-04-09 08:00:00,16.375,0.0,3.2,67.5,1.0,0.65,112.54,39.59,595736.0,0.0,0,0.0250000000000003,-111.89,8.0,-95027.0,63856.66666666663,0,0.0,0.0,43.71,65.72,0.0
2022-04-09 09:00:00,18.225,0.0,3.675,64.25,1.0,1.455,173.75,32.96,529094.0,0.0,0,0.4749999999999996,-172.295,9.0,-66642.0,76103.66666666663,0,0.0,0.0,112.54,39.59,0.0
2022-04-09 10:00:00,19.4,0.0,3.925,61.0,1.0,2.25,207.15,3.82,490497.0,17.3,1,0.25,-204.9,10.0,-38597.0,47945.33333333337,1,0.0,173000000.00000003,173.75,32.96,0.08200218036592778
2022-04-09 11:00:00,20.2,0.0,4.625,55.5,1.0,2.86,209.42,4.45,463806.0,0.0,0,0.7000000000000002,-206.56,11.0,-26691.0,30659.66666666669,1,17.3,-0.9999999942196531,207.15,3.82,0.0
2022-04-09 12:00:00,20.4,0.0,4.9,57.25,1.0,3.25,193.44,4.46,440069.0,46.1,1,0.2750000000000003,-190.19,12.0,-23737.0,24721.66666666669,1,0.0,461000000.00000006,209.42,4.45,0.23294593217132598
2022-04-09 13:00:00,20.475,0.0,5.25,55.25,1.0,3.39,190.31,6.05,439453.0,46.1,1,0.3499999999999996,-186.92,13.0,-616.0,8323.0,1,46.1,0.0,193.44,4.46,0.23477286604462574
2022-04-09 14:00:00,20.65,0.0,5.025,55.0,1.0,3.295,176.6,10.61,450526.0,46.1,1,-0.2249999999999996,-173.305,14.0,11073.0,-7176.666666666686,1,46.1,0.0,190.31,6.05,0.24624752938077696
2022-04-09 15:00:00,20.6,0.0,5.025,54.5,1.0,2.965,157.52,11.71,463390.0,0.0,0,0.0,-154.555,15.0,12864.0,-12267.0,1,46.1,-0.9999999978308026,176.6,10.61,0.0
2022-04-09 16:00:00,20.175,0.0,4.675,54.5,1.0,2.425,123.23,51.16,470507.0,46.1,1,-0.3500000000000005,-120.805,16.0,7117.0,-9032.666666666686,1,0.0,461000000.00000006,157.52,11.71,0.26435001991837265
2022-04-09 17:00:00,19.85,0.0,3.925,54.25,1.0,1.705,59.19,59.18,527935.0,0.0,0,-0.75,-57.485,17.0,57428.0,-40657.666666666686,0,46.1,-0.9999999978308026,123.23,51.16,0.0
2022-04-09 18:00:00,19.1,0.0,3.925,55.25,0.95,0.89,12.86,52.06,611696.0,0.0,0,0.0,-11.97,18.0,83761.0,-74983.33333333337,0,0.0,0.0,59.19,59.18,0.0
2022-04-09 19:00:00,17.45,0.0,2.95,59.0,0.475,0.18,8.26,46.72,685610.0,0.0,0,-0.9749999999999996,-8.08,19.0,73914.0,-77196.33333333337,0,0.0,0.0,12.86,52.06,0.0
2022-04-09 20:00:00,16.2,0.0,2.25,62.5,0.0,0.0,8.05,47.47,768138.0,0.0,0,-0.7000000000000002,-8.05,20.0,82528.0,-79656.66666666663,0,0.0,0.0,8.26,46.72,0.0
2022-04-09 21:00:00,15.3,0.0,2.0,64.5,0.0,0.0,5.23,42.57,796442.0,0.0,0,-0.25,-5.23,21.0,28304.0,-46378.66666666663,0,0.0,0.0,8.05,47.47,0.0
2022-04-09 22:00:00,14.725,0.0,2.325,61.5,0.0,0.0,1.39,54.98,795238.0,0.0,0,0.3250000000000002,-1.39,22.0,-1204.0,-8632.0,0,0.0,0.0,5.23,42.57,0.0
2022-04-09 23:00:00,14.25,0.0,2.475,60.0,0.0,0.0,0.27,62.94,786180.0,0.0,0,0.1499999999999999,-0.27,23.0,-9058.0,6440.0,0,0.0,0.0,1.39,54.98,0.0
2022-04-10 00:00:00,14.175,0.0,2.7,60.0,0.0,0.0,0.18,79.86,768605.0,0.0,0,0.2250000000000001,-0.18,0.0,-17575.0,14736.0,0,0.0,0.0,0.27,62.94,0.0
2022-04-10 01:00:00,14.025,0.0,2.7,63.25,0.0,0.0,0.24,81.22,719061.0,0.0,0,0.0,-0.24,1.0,-49544.0,38887.66666666663,0,0.0,0.0,0.18,79.86,0.0
2022-04-10 02:00:00,13.925,0.0,2.775,65.25,0.0,0.0,0.2,78.2,687624.0,0.0,0,0.0749999999999997,-0.2,2.0,-31437.0,37472.66666666663,0,0.0,0.0,0.24,81.22,0.0
2022-04-10 03:00:00,13.725,0.0,2.825,65.25,0.0,0.0,0.18,65.21,662777.0,0.0,0,0.0500000000000002,-0.18,3.0,-24847.0,27043.666666666628,0,0.0,0.0,0.2,78.2,0.0
2022-04-10 04:00:00,13.7,0.0,3.1,64.25,0.0,0.0,0.2,51.03,651369.0,0.0,0,0.2749999999999999,-0.2,4.0,-11408.0,15887.666666666628,0,0.0,0.0,0.18,65.21,0.0
2022-04-10 05:00:00,13.825,0.0,2.775,65.25,0.0,0.0,0.21,66.09,650392.0,0.0,0,-0.3250000000000002,-0.21,5.0,-977.0,4454.0,0,0.0,0.0,0.2,51.03,0.0
2022-04-10 06:00:00,14.4,0.0,2.9,66.0,0.0,0.0,5.28,62.82,656069.0,0.0,0,0.125,-5.28,6.0,5677.0,-3459.0,0,0.0,0.0,0.21,66.09,0.0
2022-04-10 07:00:00,15.275,0.0,2.925,67.5,0.1,0.07,34.3,59.67,637671.0,0.0,0,0.0249999999999999,-34.23,7.0,-18398.0,10373.0,0,0.0,0.0,5.28,62.82,0.0
2022-04-10 08:00:00,17.4,0.0,2.975,64.75,0.525,0.575,91.25,68.5,571313.0,0.0,0,0.0500000000000002,-90.675,8.0,-66358.0,50371.33333333337,0,0.0,0.0,34.3,59.67,0.0
2022-04-10 09:00:00,19.375,0.0,4.25,58.0,0.95,1.175,122.57,36.29,519058.0,26.0,1,1.275,-121.395,9.0,-52255.0,56956.0,0,0.0,260000000.0,91.25,68.5,0.16366612100990427
2022-04-10 10:00:00,19.9,0.0,4.1,55.0,0.825,1.535,152.85,22.5,506059.0,77.6,1,-0.1500000000000003,-151.315,10.0,-12999.0,26084.33333333337,0,26.0,1.9846153769822483,122.57,36.29,0.4425434842072749
